Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
ADRA2C,O14964,Hepatocyte growth factor-regulated tyrosine kinase substrate (Hrs) (Protein pp110),HRS,"FUNCTION: Involved in intracellular signal transduction mediated by cytokines and growth factors. When associated with STAM, it suppresses DNA signaling upon stimulation by IL-2 and GM-CSF. Could be a direct effector of PI3-kinase in vesicular pathway via early endosomes and may regulate trafficking to early and late endosomes by recruiting clathrin. May concentrate ubiquitinated receptors within clathrin-coated regions. Involved in down-regulation of receptor tyrosine kinase via multivesicular body (MVBs) when complexed with STAM (ESCRT-0 complex). The ESCRT-0 complex binds ubiquitin and acts as a sorting machinery that recognizes ubiquitinated receptors and transfers them to further sequential lysosomal sorting/trafficking processes. May contribute to the efficient recruitment of SMADs to the activin receptor complex. Involved in receptor recycling via its association with the CART complex, a multiprotein complex required for efficient transferrin receptor recycling but not for EGFR degradation.",,,metal ion binding [GO:0046872]; phosphatidylinositol binding [GO:0035091]; protein domain specific binding [GO:0019904]; ubiquitin binding [GO:0043130]; ubiquitin-like protein ligase binding [GO:0044389],,
ADRA2C,Q99750,MyoD family inhibitor (Myogenic repressor I-mf),,"FUNCTION: Inhibits the transactivation activity of the Myod family of myogenic factors and represses myogenesis. Acts by associating with Myod family members and retaining them in the cytoplasm by masking their nuclear localization signals. Can also interfere with the DNA-binding activity of Myod family members. Plays an important role in trophoblast and chondrogenic differentiation. Regulates the transcriptional activity of TCF7L1/TCF3 by interacting directly with TCF7L1/TCF3 and preventing it from binding DNA. Binds to the axin complex, resulting in an increase in the level of free beta-catenin. Affects axin regulation of the WNT and JNK signaling pathways (By similarity). {ECO:0000250}.",,,identical protein binding [GO:0042802]; transcription regulator inhibitor activity [GO:0140416],,
ADRA2C,D6RGL0,Alpha-2C adrenergic receptor (Alpha-2C adrenoreceptor),,FUNCTION: Alpha-2 adrenergic receptors mediate the catecholamine-induced inhibition of adenylate cyclase through the action of G proteins. {ECO:0000256|ARBA:ARBA00003331}.,,,alpha2-adrenergic receptor activity [GO:0004938],,
ADRA2C,Q4W594,Alpha-2C adrenergic receptor (Alpha-2C adrenoreceptor),,FUNCTION: Alpha-2 adrenergic receptors mediate the catecholamine-induced inhibition of adenylate cyclase through the action of G proteins. {ECO:0000256|ARBA:ARBA00003331}.,,,alpha2-adrenergic receptor activity [GO:0004938],,
ADRA1B,P35368,Alpha-1B adrenergic receptor (Alpha-1B adrenoreceptor) (Alpha-1B adrenoceptor),,"FUNCTION: This alpha-adrenergic receptor mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. Its effect is mediated by G(q) and G(11) proteins. Nuclear ADRA1A-ADRA1B heterooligomers regulate phenylephrine (PE)-stimulated ERK signaling in cardiac myocytes. {ECO:0000269|PubMed:18802028, ECO:0000269|PubMed:22120526}.",,,alpha1-adrenergic receptor activity [GO:0004937]; protein heterodimerization activity [GO:0046982],,CHEMBL232;
ADRA1B,Q96SB3,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),PPP1R6,"FUNCTION: Seems to act as a scaffold protein in multiple signaling pathways. Modulates excitatory synaptic transmission and dendritic spine morphology. Binds to actin filaments (F-actin) and shows cross-linking activity. Binds along the sides of the F-actin. May play an important role in linking the actin cytoskeleton to the plasma membrane at the synaptic junction. Believed to target protein phosphatase 1/PP1 to dendritic spines, which are rich in F-actin, and regulates its specificity toward ion channels and other substrates, such as AMPA-type and NMDA-type glutamate receptors. Plays a role in regulation of G-protein coupled receptor signaling, including dopamine D2 receptors and alpha-adrenergic receptors. May establish a signaling complex for dopaminergic neurotransmission through D2 receptors by linking receptors downstream signaling molecules and the actin cytoskeleton. Binds to ADRA1B and RGS2 and mediates regulation of ADRA1B signaling. May confer to Rac signaling specificity by binding to both, RacGEFs and Rac effector proteins. Probably regulates p70 S6 kinase activity by forming a complex with TIAM1 (By similarity). Required for hepatocyte growth factor (HGF)-induced cell migration. {ECO:0000250, ECO:0000269|PubMed:19151759}.",,,actin filament binding [GO:0051015]; D2 dopamine receptor binding [GO:0031749]; kinase binding [GO:0019900]; protein kinase activity [GO:0004672]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase inhibitor activity [GO:0004864]; transmembrane transporter binding [GO:0044325],,
ADRA1B,Q5BKX8,Caveolae-associated protein 4 (Muscle-related coiled-coil protein) (Muscle-restricted coiled-coil protein),MURC,"FUNCTION: Modulates the morphology of formed caveolae in cardiomyocytes, but is not required for caveolar formation. Facilitates the recruitment of MAPK1/3 to caveolae within cardiomyocytes and regulates alpha-1 adrenergic receptor-induced hypertrophic responses in cardiomyocytes through MAPK1/3 activation. Contributes to proper membrane localization and stabilization of caveolin-3 (CAV3) in cardiomyocytes (By similarity). Induces RHOA activation and activates NPPA transcription and myofibrillar organization through the Rho/ROCK signaling pathway (PubMed:18332105). {ECO:0000250|UniProtKB:A2AMM0, ECO:0000269|PubMed:18332105}.",,,,,
ADRA1B,P35348,Alpha-1A adrenergic receptor (Alpha-1A adrenoreceptor) (Alpha-1A adrenoceptor) (Alpha-1C adrenergic receptor) (Alpha-adrenergic receptor 1c),ADRA1C,"FUNCTION: This alpha-adrenergic receptor mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. Its effect is mediated by G(q) and G(11) proteins. Nuclear ADRA1A-ADRA1B heterooligomers regulate phenylephrine(PE)-stimulated ERK signaling in cardiac myocytes. {ECO:0000269|PubMed:18802028, ECO:0000269|PubMed:22120526}.",,,alpha1-adrenergic receptor activity [GO:0004937]; protein heterodimerization activity [GO:0046982],,CHEMBL229;
ADRA1B,Q12802,A-kinase anchor protein 13 (AKAP-13) (AKAP-Lbc) (Breast cancer nuclear receptor-binding auxiliary protein) (Guanine nucleotide exchange factor Lbc) (Human thyroid-anchoring protein 31) (Lymphoid blast crisis oncogene) (LBC oncogene) (Non-oncogenic Rho GTPase-specific GTP exchange factor) (Protein kinase A-anchoring protein 13) (PRKA13) (p47),BRX HT31 LBC,"FUNCTION: Scaffold protein that plays an important role in assembling signaling complexes downstream of several types of G protein-coupled receptors. Activates RHOA in response to signaling via G protein-coupled receptors via its function as Rho guanine nucleotide exchange factor (PubMed:11546812, PubMed:15229649, PubMed:23090968, PubMed:24993829, PubMed:25186459). May also activate other Rho family members (PubMed:11546812). Part of a kinase signaling complex that links ADRA1A and ADRA1B adrenergic receptor signaling to the activation of downstream p38 MAP kinases, such as MAPK11 and MAPK14 (PubMed:17537920, PubMed:21224381, PubMed:23716597). Part of a signaling complex that links ADRA1B signaling to the activation of RHOA and IKBKB/IKKB, leading to increased NF-kappa-B transcriptional activity (PubMed:23090968). Part of a RHOA-dependent signaling cascade that mediates responses to lysophosphatidic acid (LPA), a signaling molecule that activates G-protein coupled receptors and potentiates transcriptional activation of the glucocorticoid receptor NR3C1 (PubMed:16469733). Part of a signaling cascade that stimulates MEF2C-dependent gene expression in response to lysophosphatidic acid (LPA) (By similarity). Part of a signaling pathway that activates MAPK11 and/or MAPK14 and leads to increased transcription activation of the estrogen receptors ESR1 and ESR2 (PubMed:11579095, PubMed:9627117). Part of a signaling cascade that links cAMP and EGFR signaling to BRAF signaling and to PKA-mediated phosphorylation of KSR1, leading to the activation of downstream MAP kinases, such as MAPK1 or MAPK3 (PubMed:21102438). Functions as a scaffold protein that anchors cAMP-dependent protein kinase (PKA) and PRKD1. This promotes activation of PRKD1, leading to increased phosphorylation of HDAC5 and ultimately cardiomyocyte hypertrophy (By similarity). Has no guanine nucleotide exchange activity on CDC42, Ras or Rac (PubMed:11546812). Required for normal embryonic heart development, and in particular for normal sarcomere formation in the developing cardiomyocytes (By similarity). Plays a role in cardiomyocyte growth and cardiac hypertrophy in response to activation of the beta-adrenergic receptor by phenylephrine or isoproterenol (PubMed:17537920, PubMed:23090968). Required for normal adaptive cardiac hypertrophy in response to pressure overload (PubMed:23716597). Plays a role in osteogenesis (By similarity). {ECO:0000250|UniProtKB:E9Q394, ECO:0000269|PubMed:11546812, ECO:0000269|PubMed:11579095, ECO:0000269|PubMed:17537920, ECO:0000269|PubMed:21224381, ECO:0000269|PubMed:23716597, ECO:0000269|PubMed:24993829, ECO:0000269|PubMed:25186459, ECO:0000269|PubMed:9627117, ECO:0000269|PubMed:9891067}.",,,guanyl-nucleotide exchange factor activity [GO:0005085]; MAP-kinase scaffold activity [GO:0005078]; metal ion binding [GO:0046872]; molecular adaptor activity [GO:0060090]; protein kinase A binding [GO:0051018]; small GTPase binding [GO:0031267],,CHEMBL4523643;
ADRA1B,P46734,Dual specificity mitogen-activated protein kinase kinase 3 (MAP kinase kinase 3) (MAPKK 3) (EC 2.7.12.2) (MAPK/ERK kinase 3) (MEK 3) (Stress-activated protein kinase kinase 2) (SAPK kinase 2) (SAPKK-2) (SAPKK2),MEK3 MKK3 PRKMK3 SKK2,"FUNCTION: Dual specificity kinase. Is activated by cytokines and environmental stress in vivo. Catalyzes the concomitant phosphorylation of a threonine and a tyrosine residue in the MAP kinase p38. Part of a signaling cascade that begins with the activation of the adrenergic receptor ADRA1B and leads to the activation of MAPK14. {ECO:0000269|PubMed:21224381, ECO:0000269|PubMed:8622669}.","ACT_SITE 190; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,ATP binding [GO:0005524]; histone H2AXY142 kinase activity [GO:0140801]; histone H3Y41 kinase activity [GO:0035401]; JUN kinase kinase activity [GO:0008545]; MAP kinase kinase activity [GO:0004708]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],DISEASE: Note=Defects in MAP2K3 may be involved in colon cancer.,CHEMBL2109;
ADRA1B,Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial (ASF/SF2-associated protein p32) (Glycoprotein gC1qBP) (C1qBP) (Hyaluronan-binding protein 1) (Mitochondrial matrix protein p32) (gC1q-R protein) (p33) (SF2AP32)",GC1QBP HABP1 SF2P32,"FUNCTION: Multifunctional and multicompartmental protein involved in inflammation and infection processes, ribosome biogenesis, protein synthesis in mitochondria, regulation of apoptosis, transcriptional regulation and pre-mRNA splicing (PubMed:10022843, PubMed:10479529, PubMed:10722602, PubMed:11086025, PubMed:11859136, PubMed:15243141, PubMed:16140380, PubMed:16177118, PubMed:17881511, PubMed:18676636, PubMed:19004836, PubMed:19164550, PubMed:20810993, PubMed:21536856, PubMed:21544310, PubMed:22700724, PubMed:28942965, PubMed:8662673, PubMed:8710908, PubMed:9461517). At the cell surface is thought to act as an endothelial receptor for plasma proteins of the complement and kallikrein-kinin cascades (PubMed:10479529, PubMed:11859136, PubMed:8662673, PubMed:8710908). Putative receptor for C1q; specifically binds to the globular 'heads' of C1q thus inhibiting C1; may perform the receptor function through a complex with C1qR/CD93 (PubMed:20810993, PubMed:8195709). In complex with cytokeratin-1/KRT1 is a high affinity receptor for kininogen-1/HMWK (PubMed:21544310). Can also bind other plasma proteins, such as coagulation factor XII leading to its autoactivation. May function to bind initially fluid kininogen-1 to the cell membrane. The secreted form may enhance both extrinsic and intrinsic coagulation pathways. It is postulated that the cell surface form requires docking with transmembrane proteins for downstream signaling which might be specific for a cell-type or response. By acting as C1q receptor is involved in chemotaxis of immature dendritic cells and neutrophils and is proposed to signal through CD209/DC-SIGN on immature dendritic cells, through integrin alpha-4/beta-1 during trophoblast invasion of the decidua, and through integrin beta-1 during endothelial cell adhesion and spreading (PubMed:16140380, PubMed:22700724, PubMed:9461517). Signaling involved in inhibition of innate immune response is implicating the PI3K-AKT/PKB pathway (PubMed:16177118). Required for protein synthesis in mitochondria (PubMed:28942965). In mitochondrial translation may be involved in formation of functional 55S mitoribosomes; the function seems to involve its RNA-binding activity (By similarity). Acts as a RNA modification reader, which specifically recognizes and binds mitochondrial RNAs modified by C5-methylcytosine (m5C) in response to stress, and promotes recruitment of the mitochondrial degradosome complex, leading to their degradation (PubMed:39019044). May be involved in the nucleolar ribosome maturation process; the function may involve the exchange of FBL for RRP1 in the association with pre-ribosome particles (By similarity). Involved in regulation of RNA splicing by inhibiting the RNA-binding capacity of SRSF1 and its phosphorylation (PubMed:10022843, PubMed:21536856). Is required for the nuclear translocation of splicing factor U2AF1L4 (By similarity). Involved in regulation of CDKN2A- and HRK-mediated apoptosis. Stabilizes mitochondrial CDKN2A isoform smARF (PubMed:17486078). May be involved in regulation of FOXC1 transcriptional activity and NFY/CCAAT-binding factor complex-mediated transcription (PubMed:15243141, PubMed:18676636). May play a role in antibacterial defense as it can bind to cell surface hyaluronan and inhibit Streptococcus pneumoniae hyaluronate lyase (PubMed:19004836). May be involved in modulation of the immune response; ligation by HCV core protein is resulting in suppression of interleukin-12 production in monocyte-derived dendritic cells (PubMed:11086025, PubMed:17881511). Involved in regulation of antiviral response by inhibiting RIGI- and IFIH1-mediated signaling pathways probably involving its association with MAVS after viral infection (PubMed:19164550). Acts as a regulator of DNA repair via homologous recombination by inhibiting the activity of MRE11: interacts with unphosphorylated MRE11 and RAD50 in absence of DNA damage, preventing formation and activity of the MRN complex. Following DNA damage, dissociates from phosphorylated MRE11, allowing formation of the MRN complex (PubMed:31353207). {ECO:0000250|UniProtKB:O35658, ECO:0000269|PubMed:10022843, ECO:0000269|PubMed:10479529, ECO:0000269|PubMed:10722602, ECO:0000269|PubMed:11086025, ECO:0000269|PubMed:11859136, ECO:0000269|PubMed:15243141, ECO:0000269|PubMed:16140380, ECO:0000269|PubMed:16177118, ECO:0000269|PubMed:17486078, ECO:0000269|PubMed:17881511, ECO:0000269|PubMed:18676636, ECO:0000269|PubMed:19004836, ECO:0000269|PubMed:19164550, ECO:0000269|PubMed:20810993, ECO:0000269|PubMed:21536856, ECO:0000269|PubMed:21544310, ECO:0000269|PubMed:22700724, ECO:0000269|PubMed:28942965, ECO:0000269|PubMed:31353207, ECO:0000269|PubMed:39019044, ECO:0000269|PubMed:8195709, ECO:0000269|PubMed:8662673, ECO:0000269|PubMed:8710908, ECO:0000269|PubMed:9461517}.; FUNCTION: (Microbial infection) Involved in HIV-1 replication, presumably by contributing to splicing of viral RNA. {ECO:0000269|PubMed:12833064}.; FUNCTION: (Microbial infection) In infection processes acts as an attachment site for microbial proteins, including Listeria monocytogenes internalin B (InlB) and Staphylococcus aureus protein A. {ECO:0000269|PubMed:10722602, ECO:0000269|PubMed:10747014, ECO:0000269|PubMed:12411480}.; FUNCTION: (Microbial infection) Involved in replication of Rubella virus. {ECO:0000269|PubMed:12034482}.",,,adrenergic receptor binding [GO:0031690]; C5-methylcytidine-containing RNA reader activity [GO:0062153]; complement component C1q complex binding [GO:0001849]; deoxyribonuclease inhibitor activity [GO:0060703]; enzyme inhibitor activity [GO:0004857]; hyaluronic acid binding [GO:0005540]; kininogen binding [GO:0030984]; mitochondrial ribosome binding [GO:0097177]; mRNA binding [GO:0003729]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134],"DISEASE: Combined oxidative phosphorylation deficiency 33 (COXPD33) [MIM:617713]: An autosomal recessive disorder caused by multiple mitochondrial respiratory chain defects and impaired mitochondrial energy metabolism. Clinical manifestations are highly variable. Affected infants present with cardiomyopathy accompanied by multisystemic features involving liver, kidney, and brain. Death in infancy is observed in some patients. Children and adults present with myopathy and progressive external ophthalmoplegia. {ECO:0000269|PubMed:28942965}. Note=The disease is caused by variants affecting the gene represented in this entry.",
ADRA1B,Q16512,Serine/threonine-protein kinase N1 (EC 2.7.11.13) (Protease-activated kinase 1) (PAK-1) (Protein kinase C-like 1) (Protein kinase C-like PKN) (Protein kinase PKN-alpha) (Protein-kinase C-related kinase 1) (Serine-threonine protein kinase N),PAK1 PKN PRK1 PRKCL1,"FUNCTION: PKC-related serine/threonine-protein kinase involved in various processes such as regulation of the intermediate filaments of the actin cytoskeleton, cell migration, tumor cell invasion and transcription regulation. Part of a signaling cascade that begins with the activation of the adrenergic receptor ADRA1B and leads to the activation of MAPK14. Regulates the cytoskeletal network by phosphorylating proteins such as VIM and neurofilament proteins NEFH, NEFL and NEFM, leading to inhibit their polymerization. Phosphorylates 'Ser-575', 'Ser-637' and 'Ser-669' of MAPT/Tau, lowering its ability to bind to microtubules, resulting in disruption of tubulin assembly. Acts as a key coactivator of androgen receptor (AR)-dependent transcription, by being recruited to AR target genes and specifically mediating phosphorylation of 'Thr-11' of histone H3 (H3T11ph), a specific tag for epigenetic transcriptional activation that promotes demethylation of histone H3 'Lys-9' (H3K9me) by KDM4C/JMJD2C. Phosphorylates HDAC5, HDAC7 and HDAC9, leading to impair their import in the nucleus. Phosphorylates 'Thr-38' of PPP1R14A, 'Ser-159', 'Ser-163' and 'Ser-170' of MARCKS, and GFAP. Able to phosphorylate RPS6 in vitro. {ECO:0000269|PubMed:11104762, ECO:0000269|PubMed:12514133, ECO:0000269|PubMed:17332740, ECO:0000269|PubMed:18066052, ECO:0000269|PubMed:20188095, ECO:0000269|PubMed:21224381, ECO:0000269|PubMed:21754995, ECO:0000269|PubMed:24248594, ECO:0000269|PubMed:8557118, ECO:0000269|PubMed:8621664, ECO:0000269|PubMed:9175763}.","ACT_SITE 740; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,"ATP binding [GO:0005524]; calcium,diacylglycerol-dependent serine/threonine kinase activity [GO:0004698]; chromatin binding [GO:0003682]; diacylglycerol-dependent serine/threonine kinase activity [GO:0004697]; diacylglycerol-dependent, calcium-independent serine/threonine kinase activity [GO:0004699]; histone binding [GO:0042393]; histone deacetylase binding [GO:0042826]; histone H3T11 kinase activity [GO:0035402]; nuclear androgen receptor binding [GO:0050681]; nuclear receptor coactivator activity [GO:0030374]; protein kinase activity [GO:0004672]; protein kinase C binding [GO:0005080]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; small GTPase binding [GO:0031267]",,CHEMBL3384;
ADRA1B,P49407,Beta-arrestin-1 (Arrestin beta-1) (Non-visual arrestin-2),ARR1,"FUNCTION: Functions in regulating agonist-mediated G-protein coupled receptor (GPCR) signaling by mediating both receptor desensitization and resensitization processes. During homologous desensitization, beta-arrestins bind to the GPRK-phosphorylated receptor and sterically preclude its coupling to the cognate G-protein; the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta-arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as a signaling scaffold for MAPK pathways such as MAPK1/3 (ERK1/2). ERK1/2 activated by the beta-arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src/SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin-mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1/2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src/SRC to internalized NK1R resulting in ERK1/2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as a signaling scaffold for the AKT1 pathway. Is involved in alpha-thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1-stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and/or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN. Binds phosphoinositides. Binds inositolhexakisphosphate (InsP6) (By similarity). Involved in IL8-mediated granule release in neutrophils. Required for atypical chemokine receptor ACKR2-induced RAC1-LIMK1-PAK1-dependent phosphorylation of cofilin (CFL1) and for the up-regulation of ACKR2 from endosomal compartment to cell membrane, increasing its efficiency in chemokine uptake and degradation. Involved in the internalization of the atypical chemokine receptor ACKR3. Negatively regulates the NOTCH signaling pathway by mediating the ubiquitination and degradation of NOTCH1 by ITCH. Participates in the recruitment of the ubiquitin-protein ligase to the receptor (PubMed:23886940). {ECO:0000250, ECO:0000269|PubMed:12464600, ECO:0000269|PubMed:14711824, ECO:0000269|PubMed:15475570, ECO:0000269|PubMed:15611106, ECO:0000269|PubMed:15671180, ECO:0000269|PubMed:15878855, ECO:0000269|PubMed:16144840, ECO:0000269|PubMed:16280323, ECO:0000269|PubMed:16378096, ECO:0000269|PubMed:16492667, ECO:0000269|PubMed:16709866, ECO:0000269|PubMed:18337459, ECO:0000269|PubMed:18419762, ECO:0000269|PubMed:19620252, ECO:0000269|PubMed:19643177, ECO:0000269|PubMed:22457824, ECO:0000269|PubMed:23341447, ECO:0000269|PubMed:23633677, ECO:0000269|PubMed:23886940}.",,,angiotensin receptor binding [GO:0031701]; arrestin family protein binding [GO:1990763]; enzyme inhibitor activity [GO:0004857]; G protein-coupled receptor binding [GO:0001664]; GTPase activator activity [GO:0005096]; insulin-like growth factor receptor binding [GO:0005159]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase binding [GO:0031625],,CHEMBL1795088;
