Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
AP1G1,Q6ULP2,Aftiphilin,AFTH,"FUNCTION: Component of clathrin-coated vesicles (PubMed:15758025). Component of the aftiphilin/p200/gamma-synergin complex, which plays roles in AP1G1/AP-1-mediated protein trafficking including the trafficking of transferrin from early to recycling endosomes, and the membrane trafficking of furin and the lysosomal enzyme cathepsin D between the trans-Golgi network (TGN) and endosomes (PubMed:15758025). {ECO:0000269|PubMed:15758025}.",,,clathrin binding [GO:0030276],,
AP1G1,P56377,AP-1 complex subunit sigma-2 (Adaptor protein complex AP-1 subunit sigma-1B) (Adaptor-related protein complex 1 subunit sigma-1B) (Clathrin assembly protein complex 1 sigma-1B small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1B subunit) (Sigma 1B subunit of AP-1 clathrin) (Sigma-adaptin 1B) (Sigma1B-adaptin),,FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes. The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules.,,,clathrin adaptor activity [GO:0035615],"DISEASE: Pettigrew syndrome (PGS) [MIM:304340]: An X-linked syndrome characterized by intellectual disability and additional highly variable features, including choreoathetosis, hydrocephalus, Dandy-Walker malformation, seizures, and iron or calcium deposition in the brain. Intellectual disability is characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. {ECO:0000269|PubMed:17186471}. Note=The disease is caused by variants affecting the gene represented in this entry.",
AP1G1,Q8NFT8,Delta and Notch-like epidermal growth factor-related receptor,BET,FUNCTION: Activator of the NOTCH1 pathway. May mediate neuron-glia interaction during astrocytogenesis (By similarity). {ECO:0000250}.,,,calcium ion binding [GO:0005509]; clathrin binding [GO:0030276]; Notch binding [GO:0005112]; transmembrane signaling receptor activity [GO:0004888],,CHEMBL5291567;
AP1G1,Q9P2D3,HEAT repeat-containing protein 5B,KIAA1414 p200 p200a,"FUNCTION: Component of clathrin-coated vesicles (PubMed:15758025). Component of the aftiphilin/p200/gamma-synergin complex, which plays roles in AP1G1/AP-1-mediated protein trafficking including the trafficking of transferrin from early to recycling endosomes, and the membrane trafficking of furin and the lysosomal enzyme cathepsin D between the trans-Golgi network (TGN) and endosomes (PubMed:15758025). {ECO:0000269|PubMed:15758025}.",,,,,
AP1G1,Q96S82,Ubiquitin-like protein 7 (Bone marrow stromal cell ubiquitin-like protein) (BMSC-UbP) (Ubiquitin-like protein SB132),BMSCUBP,"FUNCTION: Interferon-stimulated protein that positively regulates RNA virus-triggered innate immune signaling. Mechanistically, promotes 'Lys-27'-linked polyubiquitination of MAVS through TRIM21 leading to enhanced the IFN signaling pathway. {ECO:0000269|PubMed:19690332}.",,,molecular adaptor activity [GO:0060090]; polyubiquitin modification-dependent protein binding [GO:0031593],,
AP1G1,Q6PD74,Alpha- and gamma-adaptin-binding protein p34,,FUNCTION: May be involved in endocytic recycling of growth factor receptors such as EGFR. {ECO:0000269|PubMed:23064416}.,,,,"DISEASE: Keratoderma, palmoplantar, punctate 1A (PPKP1A) [MIM:148600]: An autosomal dominant dermatological disorder characterized by multiple hyperkeratotic, centrally indented, papules that develop in early adolescence, or later, and are irregularly distributed on the palms and soles (other palmoplantar keratoses have mostly diffuse hyperkeratinization). In mechanically irritated areas, confluent plaques can be found. Interfamilial and intrafamilial severity shows broad variation. In some cases, PPKP1 is associated with the development of early- and late-onset malignancies, including squamous cell carcinoma. {ECO:0000269|PubMed:23000146, ECO:0000269|PubMed:23064416}. Note=The disease is caused by variants affecting the gene represented in this entry.",
AP1G1,Q9Y6Q5,AP-1 complex subunit mu-2 (AP-mu chain family member mu1B) (Adaptor protein complex AP-1 subunit mu-2) (Adaptor-related protein complex 1 subunit mu-2) (Clathrin assembly protein complex 1 mu-2 medium chain 2) (Golgi adaptor HA1/AP1 adaptin mu-2 subunit) (Mu-adaptin 2) (Mu1B-adaptin),,FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the trans-Golgi network (TGN) and endosomes. The AP complexes mediate the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules.,,,clathrin adaptor activity [GO:0035615],,
AP1G1,P61966,AP-1 complex subunit sigma-1A (Adaptor protein complex AP-1 subunit sigma-1A) (Adaptor-related protein complex 1 subunit sigma-1A) (Clathrin assembly protein complex 1 sigma-1A small chain) (Clathrin coat assembly protein AP19) (Golgi adaptor HA1/AP1 adaptin sigma-1A subunit) (HA1 19 kDa subunit) (Sigma 1a subunit of AP-1 clathrin) (Sigma-adaptin 1A) (Sigma1A-adaptin),AP19 CLAPS1,FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes. The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules. {ECO:0000269|PubMed:9733768}.,,,clathrin adaptor activity [GO:0035615],"DISEASE: MEDNIK syndrome (MEDNIK) [MIM:609313]: A disorder characterized by erythematous skin lesions and hyperkeratosis, severe psychomotor retardation, peripheral neuropathy, sensorineural hearing loss, together with elevated very-long-chain fatty acids and severe congenital diarrhea. {ECO:0000269|PubMed:19057675}. Note=The disease is caused by variants affecting the gene represented in this entry.",
AP1G1,Q5SQI0,Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT) (Alpha-TAT1) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog),C6orf134 MEC17,"FUNCTION: Specifically acetylates 'Lys-40' in alpha-tubulin on the lumenal side of microtubules. Promotes microtubule destabilization and accelerates microtubule dynamics; this activity may be independent of acetylation activity. Acetylates alpha-tubulin with a slow enzymatic rate, due to a catalytic site that is not optimized for acetyl transfer. Enters the microtubule through each end and diffuses quickly throughout the lumen of microtubules. Acetylates only long/old microtubules because of its slow acetylation rate since it does not have time to act on dynamically unstable microtubules before the enzyme is released. Required for normal sperm flagellar function. Promotes directional cell locomotion and chemotaxis, through AP2A2-dependent acetylation of alpha-tubulin at clathrin-coated pits that are concentrated at the leading edge of migrating cells. May facilitate primary cilium assembly. {ECO:0000255|HAMAP-Rule:MF_03130, ECO:0000269|PubMed:20829795, ECO:0000269|PubMed:21068373, ECO:0000269|PubMed:24097348, ECO:0000269|PubMed:24906155}.",,,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor [GO:0004468]; tubulin N-acetyltransferase activity [GO:0019799]",,
AP1G1,Q96PC3,AP-1 complex subunit sigma-3 (Adaptor protein complex AP-1 subunit sigma-1C) (Adaptor-related protein complex 1 subunit sigma-1C) (Clathrin assembly protein complex 1 sigma-1C small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1C subunit) (Sigma 1C subunit of AP-1 clathrin) (Sigma-adaptin 1C) (Sigma1C-adaptin),,FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes. The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules. Involved in TLR3 trafficking (PubMed:24791904). {ECO:0000269|PubMed:24791904}.,,,clathrin adaptor activity [GO:0035615],"DISEASE: Psoriasis 15, pustular (PSORS15) [MIM:616106]: A form of pustular psoriasis, a life-threatening disease defined by repeated flares of sudden onset consisting of diffuse erythematous skin eruption characterized by rapid coverage with pustules, high-grade fever, asthenia, marked leukocytosis, and elevated serum levels of C-reactive protein. {ECO:0000269|PubMed:24791904}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.",
AP1G1,Q10567,AP-1 complex subunit beta-1 (Adaptor protein complex AP-1 subunit beta-1) (Adaptor-related protein complex 1 subunit beta-1) (Beta-1-adaptin) (Beta-adaptin 1) (Clathrin assembly protein complex 1 beta large chain) (Golgi adaptor HA1/AP1 adaptin beta subunit),ADTB1 BAM22 CLAPB2,FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes (PubMed:31630791). The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules. {ECO:0000269|PubMed:31630791}.,,,clathrin binding [GO:0030276]; protein kinase binding [GO:0019901],"DISEASE: Keratitis-ichthyosis-deafness syndrome, autosomal recessive (KIDAR) [MIM:242150]: An autosomal recessive form of keratitis-ichthyosis-deafness syndrome, a disease characterized by the association of hyperkeratotic skin lesions with vascularizing keratitis and profound sensorineural hearing loss. KIDAR patients manifest ichthyosis, failure to thrive and developmental delay in childhood, thrombocytopenia, photophobia, and progressive hearing loss. Low plasma copper and ceruloplasmin levels have been reported in some patients. {ECO:0000269|PubMed:31630788, ECO:0000269|PubMed:31630791}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4630824;
AP1G1,Q92932,Receptor-type tyrosine-protein phosphatase N2 (R-PTP-N2) (EC 3.1.3.-) (EC 3.1.3.48) (Islet cell autoantigen-related protein) (IAR) (ICAAR) (Phogrin) [Cleaved into: IA-2beta60],KIAA0387,"FUNCTION: Plays a role in vesicle-mediated secretory processes. Required for normal accumulation of secretory vesicles in hippocampus, pituitary and pancreatic islets. Required for the accumulation of normal levels of insulin-containing vesicles and preventing their degradation. Plays a role in insulin secretion in response to glucose stimuli. Required for normal accumulation of the neurotransmitters norepinephrine, dopamine and serotonin in the brain. In females, but not in males, required for normal accumulation and secretion of pituitary hormones, such as luteinizing hormone (LH) and follicle-stimulating hormone (FSH) (By similarity). Required to maintain normal levels of renin expression and renin release (By similarity). May regulate catalytic active protein-tyrosine phosphatases such as PTPRA through dimerization (By similarity). Has phosphatidylinositol phosphatase activity; the PIPase activity is involved in its ability to regulate insulin secretion. Can dephosphorylate phosphatidylinositol 4,5-biphosphate (PI(4,5)P2), phosphatidylinositol 5-phosphate and phosphatidylinositol 3-phosphate (By similarity). Regulates PI(4,5)P2 level in the plasma membrane and localization of cofilin at the plasma membrane and thus is indirectly involved in regulation of actin dynamics related to cell migration and metastasis; upon hydrolysis of PI(4,5)P2 cofilin is released from the plasma membrane and acts in the cytoplasm in severing F-actin filaments (PubMed:26620550). {ECO:0000250|UniProtKB:P80560, ECO:0000250|UniProtKB:Q63475, ECO:0000269|PubMed:26620550}.","ACT_SITE 945; /note=""Phosphocysteine intermediate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160, ECO:0000255|PROSITE-ProRule:PRU10044""",,"histone H2AXY142 phosphatase activity [GO:0140793]; non-membrane spanning protein tyrosine phosphatase activity [GO:0004726]; protein tyrosine phosphatase activity, metal-dependent [GO:0030946]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]","DISEASE: Note=Autoantigen in insulin-dependent diabetes mellitus (IDDM). {ECO:0000269|PubMed:8637868, ECO:0000269|PubMed:8798755, ECO:0000269|PubMed:8878534}.",
AP1G1,Q9BXS5,AP-1 complex subunit mu-1 (AP-mu chain family member mu1A) (Adaptor protein complex AP-1 subunit mu-1) (Adaptor-related protein complex 1 subunit mu-1) (Clathrin assembly protein complex 1 mu-1 medium chain 1) (Clathrin coat assembly protein AP47) (Clathrin coat-associated protein AP47) (Golgi adaptor HA1/AP1 adaptin mu-1 subunit) (Mu-adaptin 1) (Mu1A-adaptin),CLTNM,FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the trans-Golgi network (TGN) and endosomes. The AP complexes mediate the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules.,,,clathrin adaptor activity [GO:0035615],,
AP1G1,P54253,Ataxin-1 (Spinocerebellar ataxia type 1 protein),ATX1 SCA1,"FUNCTION: Chromatin-binding factor that repress Notch signaling in the absence of Notch intracellular domain by acting as a CBF1 corepressor. Binds to the HEY promoter and might assist, along with NCOR2, RBPJ-mediated repression. Binds RNA in vitro. May be involved in RNA metabolism (PubMed:21475249). In concert with CIC and ATXN1L, involved in brain development (By similarity). {ECO:0000250|UniProtKB:P54254, ECO:0000269|PubMed:21475249}.",,,chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; RNA binding [GO:0003723],"DISEASE: Spinocerebellar ataxia 1 (SCA1) [MIM:164400]: Spinocerebellar ataxia is a clinically and genetically heterogeneous group of cerebellar disorders. Patients show progressive incoordination of gait and often poor coordination of hands, speech and eye movements, due to cerebellum degeneration with variable involvement of the brainstem and spinal cord. SCA1 belongs to the autosomal dominant cerebellar ataxias type I (ADCA I) which are characterized by cerebellar ataxia in combination with additional clinical features like optic atrophy, ophthalmoplegia, bulbar and extrapyramidal signs, peripheral neuropathy and dementia. SCA1 is caused by expansion of a CAG repeat in the coding region of ATXN1. Longer expansions result in earlier onset and more severe clinical manifestations of the disease. {ECO:0000269|PubMed:7647801, ECO:0000269|PubMed:7951322, ECO:0000269|PubMed:8634720}. Note=The disease is caused by variants affecting the gene represented in this entry. The disease is caused by expansion of the polyglutamine tract to about 40-83 repeats, causing accumulation in neurons and exerting toxicity. {ECO:0000269|PubMed:7647801, ECO:0000269|PubMed:8634720}.",
AP1G1,Q9NVZ3,Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2) (NECAP-2),,FUNCTION: Involved in endocytosis. {ECO:0000250}.,,,,,
REN,P00797,Renin (EC 3.4.23.15) (Angiotensinogenase),,"FUNCTION: Renin is a highly specific endopeptidase, whose only known function is to generate angiotensin I from angiotensinogen in the plasma, initiating a cascade of reactions that produce an elevation of blood pressure and increased sodium retention by the kidney. {ECO:0000269|PubMed:12045255, ECO:0000269|PubMed:20927107}.","ACT_SITE 104; /evidence=""ECO:0000269|PubMed:20927107""; ACT_SITE 292; /evidence=""ECO:0000269|PubMed:20927107""",,aspartic-type endopeptidase activity [GO:0004190]; insulin-like growth factor receptor binding [GO:0005159]; peptidase activity [GO:0008233]; signaling receptor binding [GO:0005102],"DISEASE: Renal tubular dysgenesis (RTD) [MIM:267430]: Autosomal recessive severe disorder of renal tubular development characterized by persistent fetal anuria and perinatal death, probably due to pulmonary hypoplasia from early-onset oligohydramnios (the Potter phenotype). {ECO:0000269|PubMed:16116425}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Tubulointerstitial kidney disease, autosomal dominant, 4 (ADTKD4) [MIM:613092]: A form of autosomal dominant tubulointerstitial kidney disease, a genetically heterogeneous disorder characterized by slowly progressive loss of kidney function, bland urinary sediment, hyperuricemia, absent or mildly increased albuminuria, lack of severe hypertension during the early stages, and normal or small kidneys on ultrasound. Renal histology shows variable abnormalities including interstitial fibrosis with tubular atrophy, microcystic dilatation of the tubules, thickening of tubular basement membranes, medullary cysts, and secondary glomerulosclerotic or glomerulocystic changes with abnormal glomerular tufting. There is significant variability, as well as incomplete penetrance. {ECO:0000269|PubMed:19664745}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL286;
REN,Q9BZI7,Regulator of nonsense transcripts 3B (Nonsense mRNA reducing factor 3B) (Up-frameshift suppressor 3 homolog B) (hUpf3B) (Up-frameshift suppressor 3 homolog on chromosome X) (hUpf3p-X),RENT3B UPF3X,"FUNCTION: Involved in nonsense-mediated decay (NMD) of mRNAs containing premature stop codons by associating with the nuclear exon junction complex (EJC) and serving as link between the EJC core and NMD machinery. Recruits UPF2 at the cytoplasmic side of the nuclear envelope and the subsequent formation of an UPF1-UPF2-UPF3 surveillance complex (including UPF1 bound to release factors at the stalled ribosome) is believed to activate NMD. In cooperation with UPF2 stimulates both ATPase and RNA helicase activities of UPF1. Binds spliced mRNA upstream of exon-exon junctions. In vitro, stimulates translation; the function is independent of association with UPF2 and components of the EJC core. {ECO:0000269|PubMed:11163187, ECO:0000269|PubMed:12718880, ECO:0000269|PubMed:16209946, ECO:0000269|PubMed:16601204, ECO:0000269|PubMed:18066079}.",,,mRNA binding [GO:0003729]; RNA binding [GO:0003723],"DISEASE: Intellectual developmental disorder, X-linked, syndromic 14 (MRXS14) [MIM:300676]: A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRXS14 patients manifest intellectual disability associated with other variable signs such as autistic features, slender build, poor musculature, long, thin face, high-arched palate, high nasal bridge, and pectus deformities. {ECO:0000269|PubMed:17704778}. Note=The disease is caused by variants affecting the gene represented in this entry.",
REN,Q9H1J1,Regulator of nonsense transcripts 3A (Nonsense mRNA reducing factor 3A) (Up-frameshift suppressor 3 homolog A) (hUpf3),RENT3A UPF3,"FUNCTION: Involved in nonsense-mediated decay (NMD) of mRNAs containing premature stop codons by associating with the nuclear exon junction complex (EJC) and serving as link between the EJC core and NMD machinery. Recruits UPF2 at the cytoplasmic side of the nuclear envelope and the subsequent formation of an UPF1-UPF2-UPF3 surveillance complex (including UPF1 bound to release factors at the stalled ribosome) is believed to activate NMD. However, UPF3A is shown to be only marginally active in NMD as compared to UPF3B. Binds spliced mRNA upstream of exon-exon junctions. In vitro, weakly stimulates translation. {ECO:0000269|PubMed:11163187, ECO:0000269|PubMed:16601204}.",,,mRNA binding [GO:0003729]; telomeric DNA binding [GO:0042162],,
REN,Q12846,Syntaxin-4 (Renal carcinoma antigen NY-REN-31),STX4A,"FUNCTION: Plasma membrane t-SNARE that mediates docking of transport vesicles (By similarity). Necessary for the translocation of SLC2A4 from intracellular vesicles to the plasma membrane (By similarity). In neurons, recruited at neurite tips to membrane domains rich in the phospholipid 1-oleoyl-2-palmitoyl-PC (OPPC) which promotes neurite tip surface expression of the dopamine transporter SLC6A3/DAT by facilitating fusion of SLC6A3-containing transport vesicles with the plasma membrane (By similarity). Together with STXB3 and VAMP2, may also play a role in docking/fusion of intracellular GLUT4-containing vesicles with the cell surface in adipocytes and in docking of synaptic vesicles at presynaptic active zones (By similarity). Required for normal hearing (PubMed:36355422). {ECO:0000250|UniProtKB:P70452, ECO:0000250|UniProtKB:Q08850, ECO:0000269|PubMed:36355422}.",,,SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; sphingomyelin phosphodiesterase activator activity [GO:0016230],"DISEASE: Deafness, autosomal recessive, 123 (DFNB123) [MIM:620745]: A form of non-syndromic deafness characterized by bilateral, severe to profound sensorineural hearing loss with onset in the first decade of life. Sensorineural hearing loss results from damage to the neural receptors of the inner ear, the nerve pathways to the brain, or the area of the brain that receives sound information. {ECO:0000269|PubMed:36355422}. Note=The disease is caused by variants affecting the gene represented in this entry.",
REN,Q8WUQ7,Splicing factor Cactin (Renal carcinoma antigen NY-REN-24),C19orf29,"FUNCTION: Plays a role in pre-mRNA splicing by facilitating excision of a subset of introns (PubMed:28062851). Required for the splicing of CDCA5/Sororin, a regulator of sister chromatid cohesion (PubMed:28062851). Involved in the regulation of innate immune response (PubMed:20829348). Acts as a negative regulator of Toll-like receptor, interferon-regulatory factor (IRF) and canonical NF-kappa-B signaling pathways (PubMed:20829348, PubMed:26363554). Contributes to the regulation of transcriptional activation of NF-kappa-B target genes in response to endogenous pro-inflammatory stimuli (PubMed:20829348, PubMed:26363554). {ECO:0000269|PubMed:20829348, ECO:0000269|PubMed:26363554, ECO:0000269|PubMed:28062851}.",,,RNA binding [GO:0003723],,
REN,P11274,Breakpoint cluster region protein (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-26),BCR1 D22S11,"FUNCTION: Protein with a unique structure having two opposing regulatory activities toward small GTP-binding proteins. The C-terminus is a GTPase-activating protein (GAP) domain which stimulates GTP hydrolysis by RAC1, RAC2 and CDC42. Accelerates the intrinsic rate of GTP hydrolysis of RAC1 or CDC42, leading to down-regulation of the active GTP-bound form (PubMed:17116687, PubMed:1903516, PubMed:7479768). The central Dbl homology (DH) domain functions as guanine nucleotide exchange factor (GEF) that modulates the GTPases CDC42, RHOA and RAC1. Promotes the conversion of CDC42, RHOA and RAC1 from the GDP-bound to the GTP-bound form (PubMed:23940119, PubMed:7479768). The amino terminus contains an intrinsic kinase activity (PubMed:1657398). Functions as an important negative regulator of neuronal RAC1 activity (By similarity). Regulates macrophage functions such as CSF1-directed motility and phagocytosis through the modulation of RAC1 activity (PubMed:17116687). Plays a major role as a RHOA GEF in keratinocytes being involved in focal adhesion formation and keratinocyte differentiation (PubMed:23940119). {ECO:0000250|UniProtKB:Q6PAJ1, ECO:0000269|PubMed:1657398, ECO:0000269|PubMed:17116687, ECO:0000269|PubMed:1903516, ECO:0000269|PubMed:23940119, ECO:0000269|PubMed:7479768}.",,,3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; DNA-dependent protein kinase activity [GO:0004677]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711],"DISEASE: Leukemia, chronic myeloid (CML) [MIM:608232]: A clonal myeloproliferative disorder of a pluripotent stem cell with a specific cytogenetic abnormality, the Philadelphia chromosome (Ph), involving myeloid, erythroid, megakaryocytic, B-lymphoid, and sometimes T-lymphoid cells, but not marrow fibroblasts. {ECO:0000269|PubMed:2407300, ECO:0000269|PubMed:3107980, ECO:0000269|PubMed:3540951}. Note=The gene represented in this entry is involved in disease pathogenesis.; DISEASE: Note=A chromosomal aberration involving BCR has been found in patients with chronic myeloid leukemia. Translocation t(9;22)(q34;q11) with ABL1. The translocation produces a BCR-ABL found also in acute myeloid leukemia (AML) and acute lymphoblastic leukemia (ALL). {ECO:0000269|PubMed:3107980, ECO:0000269|PubMed:7665185}.",CHEMBL5146;
REN,Q9NWZ3,Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64),,"FUNCTION: Serine/threonine-protein kinase that plays a critical role in initiating innate immune response against foreign pathogens. Involved in Toll-like receptor (TLR) and IL-1R signaling pathways (PubMed:17878374). Is rapidly recruited by MYD88 to the receptor-signaling complex upon TLR activation to form the Myddosome together with IRAK2. Phosphorylates initially IRAK1, thus stimulating the kinase activity and intensive autophosphorylation of IRAK1. Phosphorylates E3 ubiquitin ligases Pellino proteins (PELI1, PELI2 and PELI3) to promote pellino-mediated polyubiquitination of IRAK1. Then, the ubiquitin-binding domain of IKBKG/NEMO binds to polyubiquitinated IRAK1 bringing together the IRAK1-MAP3K7/TAK1-TRAF6 complex and the NEMO-IKKA-IKKB complex. In turn, MAP3K7/TAK1 activates IKKs (CHUK/IKKA and IKBKB/IKKB) leading to NF-kappa-B nuclear translocation and activation. Alternatively, phosphorylates TIRAP to promote its ubiquitination and subsequent degradation. Phosphorylates NCF1 and regulates NADPH oxidase activation after LPS stimulation suggesting a similar mechanism during microbial infections. {ECO:0000269|PubMed:11960013, ECO:0000269|PubMed:12538665, ECO:0000269|PubMed:15084582, ECO:0000269|PubMed:17217339, ECO:0000269|PubMed:17337443, ECO:0000269|PubMed:17878374, ECO:0000269|PubMed:17997719, ECO:0000269|PubMed:20400509, ECO:0000269|PubMed:24316379}.","ACT_SITE 311; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""",,3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; DNA-dependent protein kinase activity [GO:0004677]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; interleukin-1 receptor binding [GO:0005149]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711],"DISEASE: Immunodeficiency 67 (IMD67) [MIM:607676]: An autosomal recessive primary immunodeficiency characterized by recurrent, life-threatening systemic and invasive bacterial infections beginning in infancy or early childhood. {ECO:0000269|PubMed:12637671, ECO:0000269|PubMed:12925671, ECO:0000269|PubMed:16950813, ECO:0000269|PubMed:17878374, ECO:0000269|PubMed:19663824, ECO:0000269|PubMed:21057262, ECO:0000269|PubMed:24316379}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3778;
REN,Q96HJ3,Coiled-coil domain-containing protein 34 (Renal carcinoma antigen NY-REN-41),RAMA3,FUNCTION: Involved in spermatogenesis. Has a probable role in anterograde intraflagellar transport which is essential for the formation of sperm flagella. {ECO:0000269|PubMed:34348960}.,,,,"DISEASE: Spermatogenic failure 76 (SPGF76) [MIM:620084]: An autosomal recessive male infertility disorder characterized by oligoasthenoteratozoospermia, and abnormally shaped spermatozoa in the semen of affected individuals. Sperm flagella have multiple morphological abnormalities, including short, absent, and irregular caliber flagella. {ECO:0000269|PubMed:34348960}. Note=The disease may be caused by variants affecting the gene represented in this entry.; DISEASE: Note=A chromosomal aberration involving CCDC34 is found in a patient with hamartoma of the retinal pigment epithelium and retina. Translocation t(11;18) (p13;p11.2). {ECO:0000269|PubMed:11173847}.",
