Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
MTOR,Q7L523,Ras-related GTP-binding protein A (Rag A) (RagA) (EC 3.6.5.-) (Adenovirus E3 14.7 kDa-interacting protein 1) (FIP-1),,"FUNCTION: Guanine nucleotide-binding protein that plays a crucial role in the cellular response to amino acid availability through regulation of the mTORC1 signaling cascade (PubMed:20381137, PubMed:24095279, PubMed:25936802, PubMed:31601708, PubMed:31601764, PubMed:38103557). Forms heterodimeric Rag complexes with RagC/RRAGC or RagD/RRAGD and cycles between an inactive GDP-bound and an active GTP-bound form: RagA/RRAGA is in its active form when GTP-bound RagA/RRAGA forms a complex with GDP-bound RagC/RRAGC (or RagD/RRAGD) and in an inactive form when GDP-bound RagA/RRAGA heterodimerizes with GTP-bound RagC/RRAGC (or RagD/RRAGD) (PubMed:20381137, PubMed:24095279, PubMed:25936802, PubMed:31601708, PubMed:31601764, PubMed:32868926). In its GTP-bound active form, promotes the recruitment of mTORC1 to the lysosomes and its subsequent activation by the GTPase RHEB (PubMed:20381137, PubMed:25936802, PubMed:31601708, PubMed:31601764). Involved in the RCC1/Ran-GTPase pathway (PubMed:9394008). May play a direct role in a TNF-alpha signaling pathway leading to induction of cell death (PubMed:8995684). {ECO:0000269|PubMed:20381137, ECO:0000269|PubMed:24095279, ECO:0000269|PubMed:25936802, ECO:0000269|PubMed:31601708, ECO:0000269|PubMed:31601764, ECO:0000269|PubMed:32868926, ECO:0000269|PubMed:38103557, ECO:0000269|PubMed:8995684, ECO:0000269|PubMed:9394008}.; FUNCTION: (Microbial infection) May alternatively act as a cellular target for adenovirus E3-14.7K, an inhibitor of TNF-alpha functions, thereby affecting cell death. {ECO:0000269|PubMed:8995684}.",,,GTP binding [GO:0005525]; GTPase activity [GO:0003924]; membrane scission GTPase motor activity [GO:1990606]; phosphoprotein binding [GO:0051219]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein-membrane adaptor activity [GO:0043495]; ubiquitin protein ligase binding [GO:0031625],,
MTOR,Q96B36,Proline-rich AKT1 substrate 1 (40 kDa proline-rich AKT substrate),PRAS40,"FUNCTION: Negative regulator of the mechanistic target of rapamycin complex 1 (mTORC1), an evolutionarily conserved central nutrient sensor that stimulates anabolic reactions and macromolecule biosynthesis to promote cellular biomass generation and growth (PubMed:17277771, PubMed:17386266, PubMed:17510057, PubMed:29236692). In absence of insulin and nutrients, AKT1S1 associates with the mTORC1 complex and directly inhibits mTORC1 activity by blocking the MTOR substrate-recruitment site (PubMed:29236692). In response to insulin and nutrients, AKT1S1 dissociates from mTORC1 (PubMed:17386266, PubMed:18372248). Its activity is dependent on its phosphorylation state and binding to 14-3-3 (PubMed:16174443, PubMed:18372248). May also play a role in nerve growth factor-mediated neuroprotection (By similarity). {ECO:0000250|UniProtKB:Q9D1F4, ECO:0000269|PubMed:16174443, ECO:0000269|PubMed:17277771, ECO:0000269|PubMed:17386266, ECO:0000269|PubMed:17510057, ECO:0000269|PubMed:18372248, ECO:0000269|PubMed:29236692}.",,,protein kinase inhibitor activity [GO:0004860]; protein serine/threonine kinase inhibitor activity [GO:0030291],,CHEMBL1255161;
MTOR,Q9UPX6,Major intrinsically disordered Notch2-binding receptor 1 (Membrane integral NOTCH2-associated receptor 1) (Ubiquitination and mTOR signaling protein),KIAA1024 UBTOR,"FUNCTION: Intrinsically disordered protein which may negatively regulate mTOR signaling pathway by stabilizing the mTOR complex component DEPTOR (PubMed:30080879). Negatively regulates angiogenesis (PubMed:29329397). Negatively regulates cell growth (PubMed:29329397, PubMed:30080879). Negatively regulates neurite outgrowth in hippocampal neurons (By similarity). {ECO:0000250|UniProtKB:D3ZJ47, ECO:0000269|PubMed:29329397, ECO:0000269|PubMed:30080879}.",,,,,
MTOR,P31749,RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha),PKB RAC,"FUNCTION: AKT1 is one of 3 closely related serine/threonine-protein kinases (AKT1, AKT2 and AKT3) called the AKT kinase, and which regulate many processes including metabolism, proliferation, cell survival, growth and angiogenesis (PubMed:11882383, PubMed:15526160, PubMed:15861136, PubMed:21432781, PubMed:21620960, PubMed:31204173). This is mediated through serine and/or threonine phosphorylation of a range of downstream substrates (PubMed:11882383, PubMed:15526160, PubMed:21432781, PubMed:21620960, PubMed:31204173). Over 100 substrate candidates have been reported so far, but for most of them, no isoform specificity has been reported (PubMed:11882383, PubMed:15526160, PubMed:21432781, PubMed:21620960). AKT is responsible of the regulation of glucose uptake by mediating insulin-induced translocation of the SLC2A4/GLUT4 glucose transporter to the cell surface (By similarity). Phosphorylation of PTPN1 at 'Ser-50' negatively modulates its phosphatase activity preventing dephosphorylation of the insulin receptor and the attenuation of insulin signaling (By similarity). Phosphorylation of TBC1D4 triggers the binding of this effector to inhibitory 14-3-3 proteins, which is required for insulin-stimulated glucose transport (PubMed:11994271). AKT regulates also the storage of glucose in the form of glycogen by phosphorylating GSK3A at 'Ser-21' and GSK3B at 'Ser-9', resulting in inhibition of its kinase activity (By similarity). Phosphorylation of GSK3 isoforms by AKT is also thought to be one mechanism by which cell proliferation is driven (By similarity). AKT regulates also cell survival via the phosphorylation of MAP3K5 (apoptosis signal-related kinase) (PubMed:11154276). Phosphorylation of 'Ser-83' decreases MAP3K5 kinase activity stimulated by oxidative stress and thereby prevents apoptosis (PubMed:11154276). AKT mediates insulin-stimulated protein synthesis by phosphorylating TSC2 at 'Ser-939' and 'Thr-1462', thereby activating the mTORC1 signaling pathway, and leading to both phosphorylation of 4E-BP1 and in activation of RPS6KB1 (PubMed:12150915, PubMed:12172553). Also regulates the mTORC1 signaling pathway by catalyzing phosphorylation of CASTOR1 and DEPDC5 (PubMed:31548394, PubMed:33594058). AKT plays a role as key modulator of the AKT-mTOR signaling pathway controlling the tempo of the process of newborn neurons integration during adult neurogenesis, including correct neuron positioning, dendritic development and synapse formation (By similarity). Part of a positive feedback loop of mTORC2 signaling by mediating phosphorylation of MAPKAP1/SIN1, promoting mTORC2 activation (By similarity). AKT is involved in the phosphorylation of members of the FOXO factors (Forkhead family of transcription factors), leading to binding of 14-3-3 proteins and cytoplasmic localization (PubMed:10358075). In particular, FOXO1 is phosphorylated at 'Thr-24', 'Ser-256' and 'Ser-319' (PubMed:10358075). FOXO3 and FOXO4 are phosphorylated on equivalent sites (PubMed:10358075). AKT has an important role in the regulation of NF-kappa-B-dependent gene transcription and positively regulates the activity of CREB1 (cyclic AMP (cAMP)-response element binding protein) (PubMed:9829964). The phosphorylation of CREB1 induces the binding of accessory proteins that are necessary for the transcription of pro-survival genes such as BCL2 and MCL1 (PubMed:9829964). AKT phosphorylates 'Ser-454' on ATP citrate lyase (ACLY), thereby potentially regulating ACLY activity and fatty acid synthesis (By similarity). Activates the 3B isoform of cyclic nucleotide phosphodiesterase (PDE3B) via phosphorylation of 'Ser-273', resulting in reduced cyclic AMP levels and inhibition of lipolysis (By similarity). Phosphorylates PIKFYVE on 'Ser-318', which results in increased PI(3)P-5 activity (By similarity). The Rho GTPase-activating protein DLC1 is another substrate and its phosphorylation is implicated in the regulation cell proliferation and cell growth (By similarity). Signals downstream of phosphatidylinositol 3-kinase (PI(3)K) to mediate the effects of various growth factors such as platelet-derived growth factor (PDGF), epidermal growth factor (EGF), insulin and insulin-like growth factor 1 (IGF1) (PubMed:12176338, PubMed:12964941). AKT mediates the antiapoptotic effects of IGF1 (By similarity). Essential for the SPATA13-mediated regulation of cell migration and adhesion assembly and disassembly (PubMed:19934221). May be involved in the regulation of the placental development (By similarity). Phosphorylates STK4/MST1 at 'Thr-120' and 'Thr-387' leading to inhibition of its: kinase activity, nuclear translocation, autophosphorylation and ability to phosphorylate FOXO3 (PubMed:17726016). Phosphorylates STK3/MST2 at 'Thr-117' and 'Thr-384' leading to inhibition of its: cleavage, kinase activity, autophosphorylation at Thr-180, binding to RASSF1 and nuclear translocation (PubMed:20086174). Phosphorylates SRPK2 and enhances its kinase activity towards SRSF2 and ACIN1 and promotes its nuclear translocation (PubMed:19592491). Phosphorylates RAF1 at 'Ser-259' and negatively regulates its activity (PubMed:10576742). Phosphorylation of BAD stimulates its pro-apoptotic activity (PubMed:10926925). Phosphorylates KAT6A at 'Thr-369' and this phosphorylation inhibits the interaction of KAT6A with PML and negatively regulates its acetylation activity towards p53/TP53 (PubMed:23431171). Phosphorylates palladin (PALLD), modulating cytoskeletal organization and cell motility (PubMed:20471940). Phosphorylates prohibitin (PHB), playing an important role in cell metabolism and proliferation (PubMed:18507042). Phosphorylates CDKN1A, for which phosphorylation at 'Thr-145' induces its release from CDK2 and cytoplasmic relocalization (PubMed:16982699). These recent findings indicate that the AKT1 isoform has a more specific role in cell motility and proliferation (PubMed:16139227). Phosphorylates CLK2 thereby controlling cell survival to ionizing radiation (PubMed:20682768). Phosphorylates PCK1 at 'Ser-90', reducing the binding affinity of PCK1 to oxaloacetate and changing PCK1 into an atypical protein kinase activity using GTP as donor (PubMed:32322062). Also acts as an activator of TMEM175 potassium channel activity in response to growth factors: forms the lysoK(GF) complex together with TMEM175 and acts by promoting TMEM175 channel activation, independently of its protein kinase activity (PubMed:32228865). Acts as a regulator of mitochondrial calcium uptake by mediating phosphorylation of MICU1 in the mitochondrial intermembrane space, impairing MICU1 maturation (PubMed:30504268). Acts as an inhibitor of tRNA methylation by mediating phosphorylation of the N-terminus of METTL1, thereby inhibiting METTL1 methyltransferase activity (PubMed:15861136). In response to LPAR1 receptor pathway activation, phosphorylates Rabin8/RAB3IP which alters its activity and phosphorylates WDR44 which induces WDR44 binding to Rab11, thereby switching Rab11 vesicular function from preciliary trafficking to endocytic recycling (PubMed:31204173). {ECO:0000250|UniProtKB:P31750, ECO:0000250|UniProtKB:P47196, ECO:0000269|PubMed:10358075, ECO:0000269|PubMed:10576742, ECO:0000269|PubMed:10926925, ECO:0000269|PubMed:11154276, ECO:0000269|PubMed:11994271, ECO:0000269|PubMed:12150915, ECO:0000269|PubMed:12172553, ECO:0000269|PubMed:12176338, ECO:0000269|PubMed:12964941, ECO:0000269|PubMed:15861136, ECO:0000269|PubMed:16139227, ECO:0000269|PubMed:16982699, ECO:0000269|PubMed:17726016, ECO:0000269|PubMed:18507042, ECO:0000269|PubMed:19592491, ECO:0000269|PubMed:19934221, ECO:0000269|PubMed:20086174, ECO:0000269|PubMed:20471940, ECO:0000269|PubMed:20682768, ECO:0000269|PubMed:23431171, ECO:0000269|PubMed:30504268, ECO:0000269|PubMed:31204173, ECO:0000269|PubMed:31548394, ECO:0000269|PubMed:32228865, ECO:0000269|PubMed:32322062, ECO:0000269|PubMed:33594058, ECO:0000269|PubMed:9829964, ECO:0000303|PubMed:11882383, ECO:0000303|PubMed:15526160, ECO:0000303|PubMed:21432781, ECO:0000303|PubMed:21620960}.","ACT_SITE 274; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,"14-3-3 protein binding [GO:0071889]; 3-phosphoinositide-dependent protein kinase activity [GO:0004676]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; DNA-dependent protein kinase activity [GO:0004677]; enzyme binding [GO:0019899]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; histone H2AS1 kinase activity [GO:0044024]; histone H2AS121 kinase activity [GO:0072371]; histone H2AT120 kinase activity [GO:1990244]; histone H2AXS139 kinase activity [GO:0035979]; histone H2BS14 kinase activity [GO:0044025]; histone H2BS36 kinase activity [GO:0140823]; histone H3S10 kinase activity [GO:0035175]; histone H3S28 kinase activity [GO:0044022]; histone H3S57 kinase activity [GO:0140855]; histone H3T11 kinase activity [GO:0035402]; histone H3T3 kinase activity [GO:0072354]; histone H3T45 kinase activity [GO:0140857]; histone H3T6 kinase activity [GO:0035403]; histone H4S1 kinase activity [GO:0044023]; identical protein binding [GO:0042802]; kinase activity [GO:0016301]; nitric-oxide synthase regulator activity [GO:0030235]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; phosphatidylinositol-3,4-bisphosphate binding [GO:0043325]; potassium channel activator activity [GO:0099104]; protein homodimerization activity [GO:0042803]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine kinase inhibitor activity [GO:0030291]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; Rho-dependent protein serine/threonine kinase activity [GO:0072518]; ribosomal protein S6 kinase activity [GO:0004711]","DISEASE: Breast cancer (BC) [MIM:114480]: A common malignancy originating from breast epithelial tissue. Breast neoplasms can be distinguished by their histologic pattern. Invasive ductal carcinoma is by far the most common type. Breast cancer is etiologically and genetically heterogeneous. Important genetic factors have been indicated by familial occurrence and bilateral involvement. Mutations at more than one locus can be involved in different families or even in the same case. {ECO:0000269|PubMed:17611497}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry.; DISEASE: Colorectal cancer (CRC) [MIM:114500]: A complex disease characterized by malignant lesions arising from the inner wall of the large intestine (the colon) and the rectum. Genetic alterations are often associated with progression from premalignant lesion (adenoma) to invasive adenocarcinoma. Risk factors for cancer of the colon and rectum include colon polyps, long-standing ulcerative colitis, and genetic family history. Note=The gene represented in this entry may be involved in disease pathogenesis.; DISEASE: Note=Genetic variations in AKT1 may play a role in susceptibility to ovarian cancer.; DISEASE: Proteus syndrome (PROTEUSS) [MIM:176920]: A highly variable, severe disorder of asymmetric and disproportionate overgrowth of body parts, connective tissue nevi, epidermal nevi, dysregulated adipose tissue, and vascular malformations. Many features of Proteus syndrome overlap with other overgrowth syndromes. {ECO:0000269|PubMed:18954143, ECO:0000269|PubMed:21793738}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Cowden syndrome 6 (CWS6) [MIM:615109]: A form of Cowden syndrome, a hamartomatous polyposis syndrome with age-related penetrance. Cowden syndrome is characterized by hamartomatous lesions affecting derivatives of ectodermal, mesodermal and endodermal layers, macrocephaly, facial trichilemmomas (benign tumors of the hair follicle infundibulum), acral keratoses, papillomatous papules, and elevated risk for development of several types of malignancy, particularly breast carcinoma in women and thyroid carcinoma in both men and women. Colon cancer and renal cell carcinoma have also been reported. Hamartomas can be found in virtually every organ, but most commonly in the skin, gastrointestinal tract, breast and thyroid. {ECO:0000269|PubMed:12176338, ECO:0000269|PubMed:23246288}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4282;
MTOR,Q14934,"Nuclear factor of activated T-cells, cytoplasmic 4 (NF-ATc4) (NFATc4) (T-cell transcription factor NFAT3) (NF-AT3)",NFAT3,"FUNCTION: Ca(2+)-regulated transcription factor that is involved in several processes, including the development and function of the immune, cardiovascular, musculoskeletal, and nervous systems (PubMed:11514544, PubMed:11997522, PubMed:17213202, PubMed:17875713, PubMed:18668201, PubMed:25663301, PubMed:7749981). Involved in T-cell activation, stimulating the transcription of cytokine genes, including that of IL2 and IL4 (PubMed:18347059, PubMed:18668201, PubMed:7749981). Along with NFATC3, involved in embryonic heart development. Following JAK/STAT signaling activation and as part of a complex with NFATC3 and STAT3, binds to the alpha-beta E4 promoter region of CRYAB and activates transcription in cardiomyocytes (By similarity). Involved in mitochondrial energy metabolism required for cardiac morphogenesis and function (By similarity). Transactivates many genes involved in the cardiovascular system, including AGTR2, NPPB/BNP (in synergy with GATA4), NPPA/ANP/ANF and MYH7/beta-MHC (By similarity). Involved in the regulation of adult hippocampal neurogenesis. Involved in BDNF-driven pro-survival signaling in hippocampal adult-born neurons. Involved in the formation of long-term spatial memory and long-term potentiation (By similarity). In cochlear nucleus neurons, may play a role in deafferentation-induced apoptosis during the developmental critical period, when auditory neurons depend on afferent input for survival (By similarity). Binds to and activates the BACE1/Beta-secretase 1 promoter, hence may regulate the proteolytic processing of the amyloid precursor protein (APP) (PubMed:25663301). Plays a role in adipocyte differentiation (PubMed:11997522). May be involved in myoblast differentiation into myotubes (PubMed:17213202). Binds the consensus DNA sequence 5'-GGAAAAT-3' (Probable). In the presence of CREBBP, activates TNF transcription (PubMed:11514544). Binds to PPARG gene promoter and regulates its activity (PubMed:11997522). Binds to PPARG and REG3G gene promoters (By similarity). {ECO:0000250|UniProtKB:D3Z9H7, ECO:0000250|UniProtKB:Q8K120, ECO:0000269|PubMed:11514544, ECO:0000269|PubMed:11997522, ECO:0000269|PubMed:17213202, ECO:0000269|PubMed:17875713, ECO:0000269|PubMed:18347059, ECO:0000269|PubMed:18668201, ECO:0000269|PubMed:25663301, ECO:0000269|PubMed:7749981, ECO:0000305}.",,,"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; peroxisome proliferator activated receptor binding [GO:0042975]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]",,
MTOR,O60478,Integral membrane protein GPR137B (Transmembrane 7 superfamily member 1 protein),TM7SF1,"FUNCTION: Lysosomal integral membrane protein that regulates the localization and activity of mTORC1, a signaling complex promoting cell growth in response to growth factors, energy levels, and amino acids (PubMed:31036939). Interacts with Rag GTPases and increases the lysosomial localization and activity of Rag GTPases and thereby regulates mTORC1 translocation and activity in lysosome (PubMed:31036939). Involved in the regulation of lysosomal morphology and autophagy (PubMed:31036939). {ECO:0000269|PubMed:31036939}.; FUNCTION: Acts also as a negative regulator of osteoclast activity (By similarity). Involved in interleukin-4-induced M2 macrophage polarization (By similarity). {ECO:0000250|UniProtKB:Q8BNQ3}.",,,,,
MTOR,P38606,V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar ATPase isoform VA68) (Vacuolar proton pump subunit alpha),ATP6A1 ATP6V1A1 VPP2,"FUNCTION: Catalytic subunit of the V1 complex of vacuolar(H+)-ATPase (V-ATPase), a multisubunit enzyme composed of a peripheral complex (V1) that hydrolyzes ATP and a membrane integral complex (V0) that translocates protons (PubMed:8463241). V-ATPase is responsible for acidifying and maintaining the pH of intracellular compartments and in some cell types, is targeted to the plasma membrane, where it is responsible for acidifying the extracellular environment (PubMed:32001091). In aerobic conditions, involved in intracellular iron homeostasis, thus triggering the activity of Fe(2+) prolyl hydroxylase (PHD) enzymes, and leading to HIF1A hydroxylation and subsequent proteasomal degradation (PubMed:28296633). May play a role in neurite development and synaptic connectivity (PubMed:29668857). {ECO:0000250|UniProtKB:P50516, ECO:0000269|PubMed:28296633, ECO:0000269|PubMed:29668857, ECO:0000269|PubMed:8463241, ECO:0000303|PubMed:32001091}.; FUNCTION: (Microbial infection) Plays an important role in virion uncoating during Rabies virus replication after membrane fusion. Specifically, participates in the dissociation of incoming viral matrix M proteins uncoating through direct interaction. {ECO:0000269|PubMed:33208464}.",,,"ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]","DISEASE: Cutis laxa, autosomal recessive, 2D (ARCL2D) [MIM:617403]: A form of cutis laxa, a disorder characterized by an excessive congenital skin wrinkling, a large fontanelle with delayed closure, a typical facial appearance with downslanting palpebral fissures, and a general connective tissue weakness. Most ARCL2D patients exhibit severe hypotonia as well as cardiovascular and neurologic involvement. {ECO:0000269|PubMed:28065471}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Epileptic encephalopathy, infantile or early childhood, 3 (IECEE3) [MIM:618012]: A form of epileptic encephalopathy, a heterogeneous group of severe childhood onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. IECEE3 is an autosomal dominant form characterized by onset of seizures in the first years of life.The severity of the phenotype is highly variable: some patients may be non-verbal and non-ambulatory with spastic quadriparesis and poor eye contact, whereas others have moderate intellectual disability. {ECO:0000269|PubMed:29668857}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4295756;
MTOR,Q13322,Growth factor receptor-bound protein 10 (GRB10 adapter protein) (Insulin receptor-binding protein Grb-IR),GRBIR KIAA0207,"FUNCTION: Adapter protein which modulates coupling of a number of cell surface receptor kinases with specific signaling pathways. Binds to, and suppress signals from, activated receptors tyrosine kinases, including the insulin (INSR) and insulin-like growth factor (IGF1R) receptors. The inhibitory effect can be achieved by 2 mechanisms: interference with the signaling pathway and increased receptor degradation. Delays and reduces AKT1 phosphorylation in response to insulin stimulation. Blocks association between INSR and IRS1 and IRS2 and prevents insulin-stimulated IRS1 and IRS2 tyrosine phosphorylation. Recruits NEDD4 to IGF1R, leading to IGF1R ubiquitination, increased internalization and degradation by both the proteasomal and lysosomal pathways. May play a role in mediating insulin-stimulated ubiquitination of INSR, leading to proteasomal degradation. Negatively regulates Wnt signaling by interacting with LRP6 intracellular portion and interfering with the binding of AXIN1 to LRP6. Positive regulator of the KDR/VEGFR-2 signaling pathway. May inhibit NEDD4-mediated degradation of KDR/VEGFR-2. {ECO:0000269|PubMed:12493740, ECO:0000269|PubMed:15060076, ECO:0000269|PubMed:16434550, ECO:0000269|PubMed:17376403}.",,,identical protein binding [GO:0042802]; insulin receptor binding [GO:0005158]; signaling receptor complex adaptor activity [GO:0030159],,CHEMBL3621028;
MTOR,Q15382,GTP-binding protein Rheb (EC 3.6.5.-) (Ras homolog enriched in brain),RHEB2,"FUNCTION: Small GTPase that acts as an allosteric activator of the canonical mTORC1 complex, an evolutionarily conserved central nutrient sensor that stimulates anabolic reactions and macromolecule biosynthesis to promote cellular biomass generation and growth (PubMed:12172553, PubMed:12271141, PubMed:12842888, PubMed:12869586, PubMed:12906785, PubMed:15340059, PubMed:15854902, PubMed:16098514, PubMed:20381137, PubMed:22819219, PubMed:24529379, PubMed:29416044, PubMed:32470140, PubMed:33157014). In response to nutrients, growth factors or amino acids, specifically activates the protein kinase activity of MTOR, the catalytic component of the mTORC1 complex: acts by causing a conformational change that allows the alignment of residues in the active site of MTOR, thereby enhancing the phosphorylation of ribosomal protein S6 kinase (RPS6KB1 and RPS6KB2) and EIF4EBP1 (4E-BP1) (PubMed:29236692, PubMed:33157014). RHEB is also required for localization of the TSC-TBC complex to lysosomal membranes (PubMed:24529379). In response to starvation, RHEB is inactivated by the TSC-TBC complex, preventing activation of mTORC1 (PubMed:24529379, PubMed:33157014). Has low intrinsic GTPase activity (PubMed:15340059). {ECO:0000269|PubMed:12172553, ECO:0000269|PubMed:12271141, ECO:0000269|PubMed:12842888, ECO:0000269|PubMed:12869586, ECO:0000269|PubMed:12906785, ECO:0000269|PubMed:15340059, ECO:0000269|PubMed:15854902, ECO:0000269|PubMed:16098514, ECO:0000269|PubMed:20381137, ECO:0000269|PubMed:22819219, ECO:0000269|PubMed:24529379, ECO:0000269|PubMed:29236692, ECO:0000269|PubMed:29416044, ECO:0000269|PubMed:32470140, ECO:0000269|PubMed:33157014}.",,,GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287]; protein kinase activator activity [GO:0030295]; protein kinase binding [GO:0019901]; protein serine/threonine kinase activator activity [GO:0043539],,CHEMBL3108656;
MTOR,P85299,Proline-rich protein 5 (Protein observed with Rictor-1) (Protor-1),PROTOR1,"FUNCTION: Associated subunit of mTORC2, which regulates cell growth and survival in response to hormonal signals (PubMed:17461779, PubMed:17599906, PubMed:29424687). mTORC2 is activated by growth factors, but, in contrast to mTORC1, seems to be nutrient-insensitive (PubMed:17461779, PubMed:17599906, PubMed:29424687). mTORC2 seems to function upstream of Rho GTPases to regulate the actin cytoskeleton, probably by activating one or more Rho-type guanine nucleotide exchange factors (PubMed:17461779, PubMed:17599906, PubMed:29424687). PRR5 plays an important role in regulation of PDGFRB expression and in modulation of platelet-derived growth factor signaling (PubMed:17599906). May act as a tumor suppressor in breast cancer (PubMed:15718101). {ECO:0000269|PubMed:15718101, ECO:0000269|PubMed:17461779, ECO:0000269|PubMed:17599906, ECO:0000269|PubMed:29424687}.",,,,,
CYP3A7,P24462,Cytochrome P450 3A7 (EC 1.14.14.1) (CYPIIIA7) (Cytochrome P450-HFLA) (P450HLp2),,"FUNCTION: A cytochrome P450 monooxygenase involved in the metabolism of steroid hormones and vitamins during embryogenesis (PubMed:11093772, PubMed:12865317, PubMed:14559847, PubMed:17178770, PubMed:9555064). Mechanistically, uses molecular oxygen inserting one oxygen atom into a substrate, and reducing the second into a water molecule, with two electrons provided by NADPH via cytochrome P450 reductase (NADPH--hemoprotein reductase) (PubMed:11093772, PubMed:12865317, PubMed:14559847, PubMed:17178770, PubMed:9555064). Catalyzes the hydroxylation of carbon-hydrogen bonds. Metabolizes 3beta-hydroxyandrost-5-en-17-one (dehydroepiandrosterone, DHEA), a precursor in the biosynthesis of androgen and estrogen steroid hormones (PubMed:17178770, PubMed:9555064). Exhibits high catalytic activity for the formation of hydroxyestrogens from estrone (E1), particularly D-ring hydroxylated estrone at the C16-alpha position (PubMed:12865317, PubMed:14559847). Mainly hydroxylates all trans-retinoic acid (atRA) to 4-hydroxyretinoate and may play a role in atRA clearance during fetal development (PubMed:11093772). Also involved in the oxidative metabolism of xenobiotics including anticonvulsants (PubMed:9555064). {ECO:0000269|PubMed:11093772, ECO:0000269|PubMed:12865317, ECO:0000269|PubMed:14559847, ECO:0000269|PubMed:17178770, ECO:0000269|PubMed:9555064}.",,"PATHWAY: Steroid hormone biosynthesis. {ECO:0000269|PubMed:12865317, ECO:0000269|PubMed:14559847, ECO:0000269|PubMed:17178770}.; PATHWAY: Cofactor metabolism; retinol metabolism. {ECO:0000269|PubMed:11093772}.","all-trans retinoic acid 18-hydroxylase activity [GO:0062183]; estrogen 16-alpha-hydroxylase activity [GO:0101020]; estrogen 2-hydroxylase activity [GO:0101021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]; oxygen binding [GO:0019825]; retinoic acid 4-hydroxylase activity [GO:0008401]; steroid hydroxylase activity [GO:0008395]; testosterone 6-beta-hydroxylase activity [GO:0050649]",,CHEMBL3341582;
CYP3A7,P55318,Hepatocyte nuclear factor 3-gamma (HNF-3-gamma) (HNF-3G) (Fork head-related protein FKH H3) (Forkhead box protein A3) (Transcription factor 3G) (TCF-3G),HNF3G TCF3G,"FUNCTION: Transcription factor that is thought to act as a 'pioneer' factor opening the compacted chromatin for other proteins through interactions with nucleosomal core histones and thereby replacing linker histones at target enhancer and/or promoter sites (By similarity). Originally described as a transcription activator for a number of liver genes such as AFP, albumin, tyrosine aminotransferase, PEPCK, etc. Interacts with the cis-acting regulatory regions of these genes. Involved in glucose homeostasis; binds to and activates transcription from the G6PC1 promoter. Binds to the CYP3A4 promoter and activates its transcription in cooperation with CEBPA. Binds to the CYP3A7 promoter together with members of the CTF/NF-I family. Involved in regulation of neuronal-specific transcription. May be involved in regulation of spermatogenesis. {ECO:0000250, ECO:0000269|PubMed:12695546}.",,,"DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein domain specific binding [GO:0019904]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]",,
