Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
ARPC2,P18206,Vinculin (Metavinculin) (MV),,FUNCTION: Actin filament (F-actin)-binding protein involved in cell-matrix adhesion and cell-cell adhesion. Regulates cell-surface E-cadherin expression and potentiates mechanosensing by the E-cadherin complex. May also play important roles in cell morphology and locomotion. {ECO:0000269|PubMed:20484056}.,,,actin binding [GO:0003779]; alpha-catenin binding [GO:0045294]; beta-catenin binding [GO:0008013]; cadherin binding [GO:0045296]; dystroglycan binding [GO:0002162]; molecular adaptor activity [GO:0060090]; structural molecule activity [GO:0005198]; ubiquitin protein ligase binding [GO:0031625],"DISEASE: Cardiomyopathy, dilated, 1W (CMD1W) [MIM:611407]: A disorder characterized by ventricular dilation and impaired systolic function, resulting in congestive heart failure and arrhythmia. Patients are at risk of premature death. {ECO:0000269|PubMed:11815424, ECO:0000269|PubMed:16236538}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Cardiomyopathy, familial hypertrophic, 15 (CMH15) [MIM:613255]: A hereditary heart disorder characterized by ventricular hypertrophy, which is usually asymmetric and often involves the interventricular septum. The symptoms include dyspnea, syncope, collapse, palpitations, and chest pain. They can be readily provoked by exercise. The disorder has inter- and intrafamilial variability ranging from benign to malignant forms with high risk of cardiac failure and sudden cardiac death. {ECO:0000269|PubMed:16712796}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4295723;
ARPC2,Q16236,"Nuclear factor erythroid 2-related factor 2 (NF-E2-related factor 2) (NFE2-related factor 2) (Nrf-2) (Nuclear factor, erythroid derived 2, like 2)",NRF2,"FUNCTION: Transcription factor that plays a key role in the response to oxidative stress: binds to antioxidant response (ARE) elements present in the promoter region of many cytoprotective genes, such as phase 2 detoxifying enzymes, and promotes their expression, thereby neutralizing reactive electrophiles (PubMed:11035812, PubMed:19489739, PubMed:29018201, PubMed:31398338). In normal conditions, ubiquitinated and degraded in the cytoplasm by the BCR(KEAP1) complex (PubMed:11035812, PubMed:15601839, PubMed:29018201). In response to oxidative stress, electrophile metabolites inhibit activity of the BCR(KEAP1) complex, promoting nuclear accumulation of NFE2L2/NRF2, heterodimerization with one of the small Maf proteins and binding to ARE elements of cytoprotective target genes (PubMed:19489739, PubMed:29590092). The NFE2L2/NRF2 pathway is also activated in response to selective autophagy: autophagy promotes interaction between KEAP1 and SQSTM1/p62 and subsequent inactivation of the BCR(KEAP1) complex, leading to NFE2L2/NRF2 nuclear accumulation and expression of cytoprotective genes (PubMed:20452972). The NFE2L2/NRF2 pathway is also activated during the unfolded protein response (UPR), contributing to redox homeostasis and cell survival following endoplasmic reticulum stress (By similarity). May also be involved in the transcriptional activation of genes of the beta-globin cluster by mediating enhancer activity of hypersensitive site 2 of the beta-globin locus control region (PubMed:7937919). Also plays an important role in the regulation of the innate immune response and antiviral cytosolic DNA sensing. It is a critical regulator of the innate immune response and survival during sepsis by maintaining redox homeostasis and restraint of the dysregulation of pro-inflammatory signaling pathways like MyD88-dependent and -independent and TNF-alpha signaling (By similarity). Suppresses macrophage inflammatory response by blocking pro-inflammatory cytokine transcription and the induction of IL6 (By similarity). Binds to the proximity of pro-inflammatory genes in macrophages and inhibits RNA Pol II recruitment. The inhibition is independent of the NRF2-binding motif and reactive oxygen species level (By similarity). Represses antiviral cytosolic DNA sensing by suppressing the expression of the adapter protein STING1 and decreasing responsiveness to STING1 agonists while increasing susceptibility to infection with DNA viruses (PubMed:30158636). Once activated, limits the release of pro-inflammatory cytokines in response to human coronavirus SARS-CoV-2 infection and to virus-derived ligands through a mechanism that involves inhibition of IRF3 dimerization. Also inhibits both SARS-CoV-2 replication, as well as the replication of several other pathogenic viruses including Herpes Simplex Virus-1 and-2, Vaccinia virus, and Zika virus through a type I interferon (IFN)-independent mechanism (PubMed:33009401). {ECO:0000250|UniProtKB:Q60795, ECO:0000269|PubMed:11035812, ECO:0000269|PubMed:15601839, ECO:0000269|PubMed:19489739, ECO:0000269|PubMed:20452972, ECO:0000269|PubMed:29018201, ECO:0000269|PubMed:29590092, ECO:0000269|PubMed:30158636, ECO:0000269|PubMed:31398338, ECO:0000269|PubMed:33009401, ECO:0000269|PubMed:7937919}.",,,"DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; molecular condensate scaffold activity [GO:0140693]; protein domain specific binding [GO:0019904]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; sequence-specific DNA binding [GO:0043565]; transcription cis-regulatory region binding [GO:0000976]; transcription coregulator binding [GO:0001221]; ubiquitin protein ligase binding [GO:0031625]","DISEASE: Immunodeficiency, developmental delay, and hypohomocysteinemia (IMDDHH) [MIM:617744]: An early onset multisystem disorder characterized by immunodeficiency, recurrent infections, developmental delay, poor growth, intellectual disability, and hypohomocysteinemia. Some patients manifest congenital cardiac defects. IMDDHH inheritance pattern is autosomal dominant. {ECO:0000269|PubMed:29018201}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL1075094;
ARPC2,Q9P1U1,Actin-related protein 3B (ARP3-beta) (Actin-like protein 3B) (Actin-related protein ARP4),ARP11 ARP4,FUNCTION: Plays a role in the organization of the actin cytoskeleton. May function as ATP-binding component of the Arp2/3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks. May decrease the metastatic potential of tumors. {ECO:0000269|PubMed:14651955}.,,,actin binding [GO:0003779]; ATP binding [GO:0005524],,
ARPC2,H7C3F9,Arp2/3 complex 34 kDa subunit,,"FUNCTION: Actin-binding component of the Arp2/3 complex, a multiprotein complex that mediates actin polymerization upon stimulation by nucleation-promoting factor (NPF). The Arp2/3 complex mediates the formation of branched actin networks in the cytoplasm, providing the force for cell motility. Seems to contact the mother actin filament. In addition to its role in the cytoplasmic cytoskeleton, the Arp2/3 complex also promotes actin polymerization in the nucleus, thereby regulating gene transcription and repair of damaged DNA. The Arp2/3 complex promotes homologous recombination (HR) repair in response to DNA damage by promoting nuclear actin polymerization, leading to drive motility of double-strand breaks (DSBs). {ECO:0000256|ARBA:ARBA00045903}.; FUNCTION: Functions as actin-binding component of the Arp2/3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks. {ECO:0000256|RuleBase:RU364015}.",,,actin binding [GO:0003779],,
ARPC2,C9JTV5,Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit),,"FUNCTION: Actin-binding component of the Arp2/3 complex, a multiprotein complex that mediates actin polymerization upon stimulation by nucleation-promoting factor (NPF). The Arp2/3 complex mediates the formation of branched actin networks in the cytoplasm, providing the force for cell motility. Seems to contact the mother actin filament. In addition to its role in the cytoplasmic cytoskeleton, the Arp2/3 complex also promotes actin polymerization in the nucleus, thereby regulating gene transcription and repair of damaged DNA. The Arp2/3 complex promotes homologous recombination (HR) repair in response to DNA damage by promoting nuclear actin polymerization, leading to drive motility of double-strand breaks (DSBs). {ECO:0000256|ARBA:ARBA00045903}.",,,actin binding [GO:0003779],,
ARPC2,G5E9J0,Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit),,"FUNCTION: Actin-binding component of the Arp2/3 complex, a multiprotein complex that mediates actin polymerization upon stimulation by nucleation-promoting factor (NPF). The Arp2/3 complex mediates the formation of branched actin networks in the cytoplasm, providing the force for cell motility. Seems to contact the mother actin filament. In addition to its role in the cytoplasmic cytoskeleton, the Arp2/3 complex also promotes actin polymerization in the nucleus, thereby regulating gene transcription and repair of damaged DNA. The Arp2/3 complex promotes homologous recombination (HR) repair in response to DNA damage by promoting nuclear actin polymerization, leading to drive motility of double-strand breaks (DSBs). {ECO:0000256|ARBA:ARBA00045903}.",,,actin binding [GO:0003779],,
ARPC2,G5E9S7,"Actin related protein 2/3 complex subunit 2 (Actin related protein 2/3 complex, subunit 2, 34kDa, isoform CRA_e)",,,,,actin binding [GO:0003779],,
ARPC2,Q9BXV5,Arp2/3 complex 34 kDa subunit,,"FUNCTION: Actin-binding component of the Arp2/3 complex, a multiprotein complex that mediates actin polymerization upon stimulation by nucleation-promoting factor (NPF). The Arp2/3 complex mediates the formation of branched actin networks in the cytoplasm, providing the force for cell motility. Seems to contact the mother actin filament. In addition to its role in the cytoplasmic cytoskeleton, the Arp2/3 complex also promotes actin polymerization in the nucleus, thereby regulating gene transcription and repair of damaged DNA. The Arp2/3 complex promotes homologous recombination (HR) repair in response to DNA damage by promoting nuclear actin polymerization, leading to drive motility of double-strand breaks (DSBs). {ECO:0000256|ARBA:ARBA00045903}.; FUNCTION: Functions as actin-binding component of the Arp2/3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks. {ECO:0000256|RuleBase:RU364015}.",,,actin binding [GO:0003779],,
ARPC2,B4DIU2,Coronin,,FUNCTION: Regulates leading edge dynamics and cell motility in fibroblasts. May be involved in cytokinesis and signal transduction. {ECO:0000256|ARBA:ARBA00024891}.,,,actin binding [GO:0003779],,
ARPC2,F8WCF6,Actin-related protein 2/3 complex subunit 4,,FUNCTION: Functions as actin-binding component of the Arp2/3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks. Seems to contact the mother actin filament. {ECO:0000256|PIRNR:PIRNR039100}.,,,actin binding [GO:0003779],,
ARPC2,Q59F81,Coronin,,FUNCTION: Regulates leading edge dynamics and cell motility in fibroblasts. May be involved in cytokinesis and signal transduction. {ECO:0000256|ARBA:ARBA00024891}.,,,actin binding [GO:0003779],,
ARPC2,A0A087WW53,Coronin,,FUNCTION: Regulates leading edge dynamics and cell motility in fibroblasts. May be involved in cytokinesis and signal transduction. {ECO:0000256|ARBA:ARBA00024891}.,,,actin binding [GO:0003779],,
ARPC2,F5H390,Coronin,,FUNCTION: Regulates leading edge dynamics and cell motility in fibroblasts. May be involved in cytokinesis and signal transduction. {ECO:0000256|ARBA:ARBA00024891}.,,,actin binding [GO:0003779],,
ARPC2,F5H0D2,Coronin,,FUNCTION: Regulates leading edge dynamics and cell motility in fibroblasts. May be involved in cytokinesis and signal transduction. {ECO:0000256|ARBA:ARBA00024891}.,,,actin binding [GO:0003779],,
EDN1,P05305,Endothelin-1 (Preproendothelin-1) (PPET1) [Cleaved into: Endothelin-1 (ET-1); Big endothelin-1],,"FUNCTION: Endothelins are endothelium-derived vasoconstrictor peptides (By similarity). Probable ligand for G-protein coupled receptors EDNRA and EDNRB which activates PTK2B, BCAR1, BCAR3 and, GTPases RAP1 and RHOA cascade in glomerular mesangial cells (PubMed:19086031). Also binds the DEAR/FBXW7-AS1 receptor (PubMed:17446437). Promotes mesenteric arterial wall remodeling via activation of ROCK signaling and subsequent colocalization of NFATC3 with F-actin filaments (By similarity). NFATC3 then translocates to the nucleus where it subsequently promotes the transcription of the smooth muscle hypertrophy and differentiation marker ACTA2 (By similarity). {ECO:0000250|UniProtKB:P09558, ECO:0000250|UniProtKB:P22387, ECO:0000269|PubMed:17446437, ECO:0000269|PubMed:19086031}.",,,cytokine activity [GO:0005125]; endothelin A receptor binding [GO:0031707]; endothelin B receptor binding [GO:0031708]; hormone activity [GO:0005179],"DISEASE: Question mark ears, isolated (QME) [MIM:612798]: An auricular abnormality characterized by a cleft between the lobule and the lower part of the helix, sometimes accompanied by a prominent or deficient upper part of the helix, shallow skin dimple on the posterior surface of the ear, or transposition of the ear lobe/antitragus. {ECO:0000269|PubMed:24268655}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Auriculocondylar syndrome 3 (ARCND3) [MIM:615706]: An autosomal recessive form of auriculocondylar syndrome, a craniofacial malformation syndrome characterized by variable mandibular anomalies, including mild to severe micrognathia, temporomandibular joint ankylosis, cleft palate, and a characteristic ear malformation that consists of separation of the lobule from the external ear, giving the appearance of a question mark (question-mark ear). Other frequently described features include prominent cheeks, cupped and posteriorly rotated ears, preauricular tags, and microstomia. Glossoptosis, masticatory abnormalities, orthodontic problems, and malocclusion occur in a majority of affected subjects. {ECO:0000269|PubMed:24268655}. Note=The disease is caused by variants affecting the gene represented in this entry.",
EDN1,Q6FH53,Endothelin-1,,"FUNCTION: Endothelins are endothelium-derived vasoconstrictor peptides. Probable ligand for G-protein coupled receptors EDNRA and EDNRB which activates PTK2B, BCAR1, BCAR3 and, GTPases RAP1 and RHOA cascade in glomerular mesangial cells. Also binds the DEAR/FBXW7-AS1 receptor. Promotes mesenteric arterial wall remodeling via activation of ROCK signaling and subsequent colocalization of NFATC3 with F-actin filaments. NFATC3 then translocates to the nucleus where it subsequently promotes the transcription of the smooth muscle hypertrophy and differentiation marker ACTA2. {ECO:0000256|ARBA:ARBA00046081}.",,,endothelin A receptor binding [GO:0031707]; endothelin B receptor binding [GO:0031708]; receptor ligand activity [GO:0048018],,
EDN1,P61962,DDB1- and CUL4-associated factor 7 (WD repeat-containing protein 68) (WD repeat-containing protein An11 homolog),HAN11 WDR68,"FUNCTION: Involved in craniofacial development. Acts upstream of the EDN1 pathway and is required for formation of the upper jaw equivalent, the palatoquadrate. The activity required for EDN1 pathway function differs between the first and second arches (By similarity). Associates with DIAPH1 and controls GLI1 transcriptional activity. Could be involved in normal and disease skin development. May function as a substrate receptor for CUL4-DDB1 E3 ubiquitin-protein ligase complex. {ECO:0000250, ECO:0000269|PubMed:16887337, ECO:0000269|PubMed:16949367}.",,PATHWAY: Protein modification; protein ubiquitination.,protein-macromolecule adaptor activity [GO:0030674],,
EDN1,Q7Z5H3,Rho GTPase-activating protein 22 (Rho-type GTPase-activating protein 22),RHOGAP2,"FUNCTION: Rho GTPase-activating protein involved in the signal transduction pathway that regulates endothelial cell capillary tube formation during angiogenesis. Acts as a GTPase activator for the RAC1 by converting it to an inactive GDP-bound state. Inhibits RAC1-dependent lamellipodia formation. May also play a role in transcription regulation via its interaction with VEZF1, by regulating activity of the endothelin-1 (EDN1) promoter (By similarity). {ECO:0000250}.",,,GTPase activator activity [GO:0005096],,
EDN1,Q12968,"Nuclear factor of activated T-cells, cytoplasmic 3 (NF-ATc3) (NFATc3) (NFATx) (T-cell transcription factor NFAT4) (NF-AT4) (NF-AT4c)",NFAT4,"FUNCTION: Acts as a regulator of transcriptional activation. Binds to the TNFSF11/RANKL promoter region and promotes TNFSF11 transcription (By similarity). Binding to the TNFSF11 promoter region is increased by high levels of Ca(2+) which induce NFATC3 expression and may lead to regulation of TNFSF11 expression in osteoblasts (By similarity). Plays a role in promoting mesenteric arterial wall remodeling in response to the intermittent hypoxia-induced increase in EDN1 and ROCK signaling (By similarity). As a result NFATC3 colocalizes with F-actin filaments, translocates to the nucleus and promotes transcription of the smooth muscle hypertrophy and differentiation marker ACTA2 (By similarity). Promotes lipopolysaccharide-induced apoptosis and hypertrophy in cardiomyocytes (By similarity). Following JAK/STAT signaling activation and as part of a complex with NFATC4 and STAT3, binds to the alpha-beta E4 promoter region of CRYAB and activates transcription in cardiomyocytes (By similarity). In conjunction with NFATC4, involved in embryonic heart development via maintenance of cardiomyocyte survival, proliferation and differentiation (By similarity). Plays a role in the inducible expression of cytokine genes in T-cells, especially in the induction of the IL-2 (PubMed:18815128). Required for thymocyte maturation during DN3 to DN4 transition and during positive selection (By similarity). Positively regulates macrophage-derived polymicrobial clearance, via binding to the promoter region and promoting transcription of NOS2 resulting in subsequent generation of nitric oxide (By similarity). Involved in Ca(2+)-mediated transcriptional responses upon Ca(2+) influx via ORAI1 CRAC channels. {ECO:0000250|UniProtKB:A0A0G2JTY4, ECO:0000250|UniProtKB:P97305, ECO:0000269|PubMed:18815128, ECO:0000269|PubMed:32415068}.",,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",,
EDN1,P23276,Kell blood group glycoprotein (EC 3.4.24.-) (CD antigen CD238),,"FUNCTION: Zinc endopeptidase with endothelin-3-converting enzyme activity. Cleaves EDN1, EDN2 and EDN3, with a marked preference for EDN3. {ECO:0000269|PubMed:10438732}.","ACT_SITE 582; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01233""; ACT_SITE 638; /note=""Proton donor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01233""",,metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222],,
EDN1,O75815,Breast cancer anti-estrogen resistance protein 3 (Novel SH2-containing protein 2) (SH2 domain-containing protein 3B),NSP2 SH2D3B,"FUNCTION: Acts as an adapter protein downstream of several growth factor receptors to promote cell proliferation, migration, and redistribution of actin fibers (PubMed:24216110). Specifically involved in INS/insulin signaling pathway by mediating MAPK1/ERK2-MAPK3/ERK1 activation and DNA synthesis (PubMed:24216110). Promotes insulin-mediated membrane ruffling (By similarity). In response to vasoconstrictor peptide EDN1, involved in the activation of RAP1 downstream of PTK2B via interaction with phosphorylated BCAR1 (PubMed:19086031). Inhibits cell migration and invasion via regulation of TGFB-mediated matrix digestion, actin filament rearrangement, and inhibition of invadopodia activity (By similarity). May inhibit TGFB-SMAD signaling, via facilitating BCAR1 and SMAD2 and/or SMAD3 interaction (By similarity). Regulates EGF-induced DNA synthesis (PubMed:18722344). Required for the maintenance of ocular lens morphology and structural integrity, potentially via regulation of focal adhesion complex signaling (By similarity). Acts upstream of PTPRA to regulate the localization of BCAR1 and PTPRA to focal adhesions, via regulation of SRC-mediated phosphorylation of PTPRA (By similarity). Positively regulates integrin-induced tyrosine phosphorylation of BCAR1 (By similarity). Acts as a guanine nucleotide exchange factor (GEF) for small GTPases RALA, RAP1A and RRAS (By similarity). However, in a contrasting study, lacks GEF activity towards RAP1 (PubMed:22081014). {ECO:0000250|UniProtKB:D3ZAZ5, ECO:0000250|UniProtKB:Q9QZK2, ECO:0000269|PubMed:18722344, ECO:0000269|PubMed:19086031, ECO:0000269|PubMed:22081014, ECO:0000269|PubMed:24216110}.",,,guanyl-nucleotide exchange factor activity [GO:0005085]; kinase binding [GO:0019900]; phosphotyrosine residue binding [GO:0001784],,
EDN1,Q08722,Leukocyte surface antigen CD47 (Antigenic surface determinant protein OA3) (Integrin-associated protein) (IAP) (Protein MER6) (CD antigen CD47),MER6,"FUNCTION: Adhesive protein that mediates cell-to-cell interactions (PubMed:11509594, PubMed:15383453). Acts as a receptor for thrombospondin THBS1 and as modulator of integrin signaling through the activation of heterotrimeric G proteins (PubMed:19004835, PubMed:7691831, PubMed:8550562). Involved in signal transduction, cardiovascular homeostasis, inflammation, apoptosis, angiogenesis, cellular self-renewal, and immunoregulation (PubMed:11509594, PubMed:15383453, PubMed:19004835, PubMed:27742621, PubMed:32679764, PubMed:7691831, PubMed:8550562). Plays a role in modulating pulmonary endothelin EDN1 signaling (PubMed:27742621). Modulates nitrous oxide (NO) signaling, in response to THBS1, hence playing a role as a pressor agent, supporting blood pressure (By similarity). Plays an important role in memory formation and synaptic plasticity in the hippocampus (By similarity). Receptor for SIRPA, binding to which prevents maturation of immature dendritic cells and inhibits cytokine production by mature dendritic cells (PubMed:11509594). Interaction with SIRPG mediates cell-cell adhesion, enhances superantigen-dependent T-cell-mediated proliferation and costimulates T-cell activation (PubMed:15383453). Positively modulates FAS-dependent apoptosis in T-cells, perhaps by enhancing FAS clustering (By similarity). Plays a role in suppressing angiogenesis and may be involved in metabolic dysregulation during normal aging (PubMed:32679764). In response to THBS1, negatively modulates wound healing (By similarity). Inhibits stem cell self-renewal, in response to THBS1, probably by regulation of the stem cell transcription factors POU5F1/OCT4, SOX2, MYC/c-Myc and KLF4 (By similarity). May play a role in membrane transport and/or integrin dependent signal transduction (PubMed:7691831). May prevent premature elimination of red blood cells (By similarity). {ECO:0000250|UniProtKB:P97829, ECO:0000250|UniProtKB:Q61735, ECO:0000269|PubMed:11509594, ECO:0000269|PubMed:15383453, ECO:0000269|PubMed:19004835, ECO:0000269|PubMed:27742621, ECO:0000269|PubMed:32679764, ECO:0000269|PubMed:7691831, ECO:0000269|PubMed:8550562}.",,,cell-cell adhesion mediator activity [GO:0098632]; fibrinogen binding [GO:0070051]; protein binding involved in heterotypic cell-cell adhesion [GO:0086080]; thrombospondin receptor activity [GO:0070053],,CHEMBL3714583;
EDN1,P25101,Endothelin-1 receptor (Endothelin receptor type A) (ET-A) (ETA-R) (hET-AR),ETA ETRA,FUNCTION: Receptor for endothelin-1. Mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. The rank order of binding affinities for ET-A is: ET1 > ET2 >> ET3.,,,endothelin receptor activity [GO:0004962]; phosphatidylinositol phospholipase C activity [GO:0004435],"DISEASE: Mandibulofacial dysostosis with alopecia (MFDA) [MIM:616367]: A form of mandibulofacial dysostosis, a disorder characterized by malar and mandibular hypoplasia, typically associated with abnormalities of the ears and eyelids. MFDA features include maxillary dysmorphism with dysplastic zygomatic arch, hypoplastic mandible, scalp alopecia, scant eyebrows and eyelashes, severe hypoplasia or aplasia of eyelids, small cupped dysplastic ears, conductive hearing loss, cleft palate, dental anomalies, micrognathia, and limited jaw mobility. {ECO:0000269|PubMed:25772936}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL252;
EDN1,P24530,Endothelin receptor type B (ET-B) (ET-BR) (Endothelin receptor non-selective type),ETRB,"FUNCTION: Non-specific receptor for endothelin 1, 2, and 3. Mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. {ECO:0000269|PubMed:7536888}.",,,endothelin receptor activity [GO:0004962]; peptide hormone binding [GO:0017046]; type 1 angiotensin receptor binding [GO:0031702],"DISEASE: Waardenburg syndrome 4A (WS4A) [MIM:277580]: A disorder characterized by the association of Waardenburg features (depigmentation and deafness) with the absence of enteric ganglia in the distal part of the intestine (Hirschsprung disease). {ECO:0000269|PubMed:12189494, ECO:0000269|PubMed:8634719}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Hirschsprung disease 2 (HSCR2) [MIM:600155]: A disorder of neural crest development characterized by absence of enteric ganglia along a variable length of the intestine. It is the most common cause of congenital intestinal obstruction. Early symptoms range from complete acute neonatal obstruction, characterized by vomiting, abdominal distention and failure to pass stool, to chronic constipation in the older child. {ECO:0000269|PubMed:11471546, ECO:0000269|PubMed:28236341, ECO:0000269|PubMed:8001158, ECO:0000269|PubMed:8630503, ECO:0000269|PubMed:8852660}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: ABCD syndrome (ABCDS) [MIM:600501]: An autosomal recessive syndrome characterized by albinism, black lock at temporal occipital region, bilateral deafness, aganglionosis of the large intestine and total absence of neurocytes and nerve fibers in the small intestine. {ECO:0000269|PubMed:11891690}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Heterozygous mutations in EDNRB may be responsible for Waardenburg syndrome 2, an autosomal dominant disorder characterized by sensorineural deafness and pigmentary disturbances. {ECO:0000269|PubMed:28236341}.",CHEMBL1785;
EDN1,P56945,Breast cancer anti-estrogen resistance protein 1 (CRK-associated substrate) (Cas scaffolding protein family member 1) (p130cas),CAS CASS1 CRKAS,"FUNCTION: Docking protein which plays a central coordinating role for tyrosine kinase-based signaling related to cell adhesion (PubMed:12432078, PubMed:12832404). Implicated in induction of cell migration and cell branching (PubMed:12432078, PubMed:12832404, PubMed:17038317). Involved in the BCAR3-mediated inhibition of TGFB signaling (By similarity). {ECO:0000250|UniProtKB:Q61140, ECO:0000269|PubMed:12432078, ECO:0000269|PubMed:12832404, ECO:0000269|PubMed:17038317}.",,,protein kinase binding [GO:0019901]; SH3 domain binding [GO:0017124],,
