Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
HTR1A,P11362,Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331),BFGFR CEK FGFBR FLG FLT2 HBGFR,"FUNCTION: Tyrosine-protein kinase that acts as a cell-surface receptor for fibroblast growth factors and plays an essential role in the regulation of embryonic development, cell proliferation, differentiation and migration. Required for normal mesoderm patterning and correct axial organization during embryonic development, normal skeletogenesis and normal development of the gonadotropin-releasing hormone (GnRH) neuronal system. Phosphorylates PLCG1, FRS2, GAB1 and SHB. Ligand binding leads to the activation of several signaling cascades. Activation of PLCG1 leads to the production of the cellular signaling molecules diacylglycerol and inositol 1,4,5-trisphosphate. Phosphorylation of FRS2 triggers recruitment of GRB2, GAB1, PIK3R1 and SOS1, and mediates activation of RAS, MAPK1/ERK2, MAPK3/ERK1 and the MAP kinase signaling pathway, as well as of the AKT1 signaling pathway. Promotes phosphorylation of SHC1, STAT1 and PTPN11/SHP2. In the nucleus, enhances RPS6KA1 and CREB1 activity and contributes to the regulation of transcription. FGFR1 signaling is down-regulated by IL17RD/SEF, and by FGFR1 ubiquitination, internalization and degradation. {ECO:0000250|UniProtKB:P16092, ECO:0000269|PubMed:10830168, ECO:0000269|PubMed:11353842, ECO:0000269|PubMed:12181353, ECO:0000269|PubMed:1379697, ECO:0000269|PubMed:1379698, ECO:0000269|PubMed:15117958, ECO:0000269|PubMed:16597617, ECO:0000269|PubMed:17311277, ECO:0000269|PubMed:17623664, ECO:0000269|PubMed:18480409, ECO:0000269|PubMed:19224897, ECO:0000269|PubMed:19261810, ECO:0000269|PubMed:19665973, ECO:0000269|PubMed:20133753, ECO:0000269|PubMed:20139426, ECO:0000269|PubMed:21765395, ECO:0000269|PubMed:8622701, ECO:0000269|PubMed:8663044}.","ACT_SITE 623; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028, ECO:0000269|PubMed:19224897""",,ATP binding [GO:0005524]; boss receptor activity [GO:0008288]; brain-derived neurotrophic factor receptor activity [GO:0060175]; epidermal growth factor receptor activity [GO:0005006]; fibroblast growth factor binding [GO:0017134]; fibroblast growth factor receptor activity [GO:0005007]; GPI-linked ephrin receptor activity [GO:0005004]; heparin binding [GO:0008201]; hepatocyte growth factor receptor activity [GO:0005008]; histone H2AXY142 kinase activity [GO:0140801]; histone H3Y41 kinase activity [GO:0035401]; identical protein binding [GO:0042802]; insulin receptor activity [GO:0005009]; insulin-like growth factor receptor activity [GO:0005010]; macrophage colony-stimulating factor receptor activity [GO:0005011]; placental growth factor receptor activity [GO:0036332]; platelet-derived growth factor alpha-receptor activity [GO:0005018]; platelet-derived growth factor beta-receptor activity [GO:0005019]; protein homodimerization activity [GO:0042803]; protein tyrosine kinase activity [GO:0004713]; protein tyrosine kinase collagen receptor activity [GO:0038062]; receptor-receptor interaction [GO:0090722]; SH2 domain binding [GO:0042169]; stem cell factor receptor activity [GO:0005020]; transmembrane-ephrin receptor activity [GO:0005005]; vascular endothelial growth factor receptor activity [GO:0005021],"DISEASE: Pfeiffer syndrome (PS) [MIM:101600]: A syndrome characterized by the association of craniosynostosis, broad and deviated thumbs and big toes, and partial syndactyly of the fingers and toes. Three subtypes are known: mild autosomal dominant form (type 1); cloverleaf skull, elbow ankylosis, early death, sporadic (type 2); craniosynostosis, early demise, sporadic (type 3). {ECO:0000269|PubMed:7874169}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Hypogonadotropic hypogonadism 2 with or without anosmia (HH2) [MIM:147950]: A disorder characterized by absent or incomplete sexual maturation by the age of 18 years, in conjunction with low levels of circulating gonadotropins and testosterone and no other abnormalities of the hypothalamic-pituitary axis. In some cases, it is associated with non-reproductive phenotypes, such as anosmia, cleft palate, and sensorineural hearing loss. Anosmia or hyposmia is related to the absence or hypoplasia of the olfactory bulbs and tracts. Hypogonadism is due to deficiency in gonadotropin-releasing hormone and probably results from a failure of embryonic migration of gonadotropin-releasing hormone-synthesizing neurons. In the presence of anosmia, idiopathic hypogonadotropic hypogonadism is referred to as Kallmann syndrome, whereas in the presence of a normal sense of smell, it has been termed normosmic idiopathic hypogonadotropic hypogonadism (nIHH). {ECO:0000269|PubMed:12627230, ECO:0000269|PubMed:15001591, ECO:0000269|PubMed:15605412, ECO:0000269|PubMed:15845591, ECO:0000269|PubMed:16606836, ECO:0000269|PubMed:16757108, ECO:0000269|PubMed:16764984, ECO:0000269|PubMed:16882753, ECO:0000269|PubMed:17154279, ECO:0000269|PubMed:19820032, ECO:0000269|PubMed:21700882, ECO:0000269|PubMed:22927827, ECO:0000269|PubMed:23643382, ECO:0000269|PubMed:25077900, ECO:0000269|PubMed:26277103}. Note=The disease is caused by variants affecting distinct genetic loci, including the gene represented in this entry. Some patients carrying mutations in FGFR1 also have a mutation other HH-associated genes including DUSP6, FGF8, FGF17, FLRT3, GNRH1, GNRHR, HS6ST1, IL17RD, ANOS1, KISS1R, NSMF, PROKR2, SPRY4 and TACR3 (PubMed:23643382). {ECO:0000269|PubMed:23643382}.; DISEASE: Osteoglophonic dysplasia (OGD) [MIM:166250]: Characterized by craniosynostosis, prominent supraorbital ridge, and depressed nasal bridge, as well as by rhizomelic dwarfism and nonossifying bone lesions. Inheritance is autosomal dominant. {ECO:0000269|PubMed:15625620, ECO:0000269|PubMed:16470795}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Hartsfield syndrome (HRTFDS) [MIM:615465]: A syndrome characterized by the triad of holoprosencephaly, ectrodactyly, and cleft/lip palate. Profound intellectual disability is also present. Multiple other congenital anomalies usually occur. {ECO:0000269|PubMed:23812909, ECO:0000269|PubMed:24888332}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Trigonocephaly 1 (TRIGNO1) [MIM:190440]: A keel-shaped deformation of the forehead, caused by premature fusion of the metopic sutures. It results in a triangular shape of the head. {ECO:0000269|PubMed:11173846}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Chromosomal aberrations involving FGFR1 are a cause of chromosome 8p11 myeloproliferative syndrome. Translocation t(8;13)(p11;q12) with ZMYM2. Translocation t(6;8)(q27;p11) with CEP43. Insertion ins(12;8)(p11;p11p22) with FGFR1OP2. Translocation t(8;9)(p12;q33) with CNTRL. Translocation t(2;8)(q12;p11) with RANBP2. Chromosome 8p11 myeloproliferative syndrome is characterized by myeloid hyperplasia, eosinophilia and T-cell or B-cell lymphoblastic lymphoma. In general it progresses to acute myeloid leukemia. The fusion proteins FGFR1OP2-FGFR1, CEP43-FGFR1 or FGFR1-CEP43 may exhibit constitutive kinase activity and be responsible for the transforming activity. The fusion protein CNTRL-FGFR1 is found in the cytoplasm, exhibits constitutive kinase activity and may be responsible for the transforming activity. {ECO:0000269|PubMed:10688839, ECO:0000269|PubMed:15034873, ECO:0000269|PubMed:16946300, ECO:0000269|PubMed:17389761, ECO:0000269|PubMed:23041776, ECO:0000269|PubMed:9716603, ECO:0000269|PubMed:9949182}.; DISEASE: Encephalocraniocutaneous lipomatosis (ECCL) [MIM:613001]: A sporadically occurring, neurocutaneous disorder characterized by ocular anomalies, skin lesions, and central nervous system anomalies. Clinical features include a well-demarcated hairless fatty nevus on the scalp, benign ocular tumors, intracranial and intraspinal lipomas, and congenital abnormalities of the meninges. Seizures, spasticity, and intellectual disability can be present. {ECO:0000269|PubMed:19224897, ECO:0000269|PubMed:26942290}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Jackson-Weiss syndrome (JWS) [MIM:123150]: An autosomal dominant craniosynostosis syndrome characterized by craniofacial abnormalities and abnormality of the feet: broad great toes with medial deviation and tarsal-metatarsal coalescence. {ECO:0000269|PubMed:10861678}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3650;
HTR1A,Q5ZGX3,5-hydroxytryptamine receptor 1A (Serotonin receptor 1A),HTR1A,,,,G protein-coupled serotonin receptor activity [GO:0004993],,
HTR1A,D6RA34,5-hydroxytryptamine receptor 1A,,,,,G protein-coupled serotonin receptor activity [GO:0004993],,
OTC,P00480,"Ornithine transcarbamylase, mitochondrial (OTCase) (EC 2.1.3.3) (Ornithine carbamoyltransferase, mitochondrial)",,"FUNCTION: Catalyzes the second step of the urea cycle, the condensation of carbamoyl phosphate with L-ornithine to form L-citrulline (PubMed:2556444, PubMed:6372096, PubMed:8112735). The urea cycle ensures the detoxification of ammonia by converting it to urea for excretion (PubMed:2556444). {ECO:0000269|PubMed:2556444, ECO:0000269|PubMed:6372096, ECO:0000269|PubMed:8112735}.","ACT_SITE 303; /note=""Proton acceptor""; /evidence=""ECO:0000305|PubMed:10813810""",PATHWAY: Nitrogen metabolism; urea cycle; L-citrulline from L-ornithine and carbamoyl phosphate: step 1/1. {ECO:0000269|PubMed:2556444}.,amino acid binding [GO:0016597]; identical protein binding [GO:0042802]; ornithine carbamoyltransferase activity [GO:0004585]; phosphate ion binding [GO:0042301]; phospholipid binding [GO:0005543],"DISEASE: Ornithine carbamoyltransferase deficiency (OTCD) [MIM:311250]: An X-linked disorder of the urea cycle which causes a form of hyperammonemia. Mutations with no residual enzyme activity are always expressed in hemizygote males by a very severe neonatal hyperammonemic coma that generally proves to be fatal. Heterozygous females are either asymptomatic or express orotic aciduria spontaneously or after protein intake. The disorder is treatable with supplemental dietary arginine and low protein diet. The arbitrary classification of patients into the 'neonatal' group (clinical hyperammonemia in the first few days of life) and 'late' onset (clinical presentation after the neonatal period) has been used to differentiate severe from mild forms. {ECO:0000269|PubMed:10070627, ECO:0000269|PubMed:10502831, ECO:0000269|PubMed:10737985, ECO:0000269|PubMed:11793483, ECO:0000269|PubMed:1480464, ECO:0000269|PubMed:1671317, ECO:0000269|PubMed:1721894, ECO:0000269|PubMed:2347583, ECO:0000269|PubMed:2474822, ECO:0000269|PubMed:2556444, ECO:0000269|PubMed:3170748, ECO:0000269|PubMed:7474905, ECO:0000269|PubMed:7951259, ECO:0000269|PubMed:8019569, ECO:0000269|PubMed:8081373, ECO:0000269|PubMed:8081398, ECO:0000269|PubMed:8099056, ECO:0000269|PubMed:8112735, ECO:0000269|PubMed:8530002, ECO:0000269|PubMed:8807340, ECO:0000269|PubMed:8830175, ECO:0000269|PubMed:8956038, ECO:0000269|PubMed:8956045, ECO:0000269|PubMed:9065786, ECO:0000269|PubMed:9143919, ECO:0000269|PubMed:9266388, ECO:0000269|PubMed:9286441, ECO:0000269|PubMed:9452024, ECO:0000269|PubMed:9452049, ECO:0000269|PubMed:9452065, ECO:0000269|Ref.32, ECO:0000269|Ref.43}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2222;
OTC,A0A2R8Y829,ornithine carbamoyltransferase (EC 2.1.3.3),,,,,amino acid binding [GO:0016597]; carboxyl- or carbamoyltransferase activity [GO:0016743],,
OTC,A0AAQ5BGS9,ornithine carbamoyltransferase (EC 2.1.3.3),,,,,amino acid binding [GO:0016597]; carboxyl- or carbamoyltransferase activity [GO:0016743],,
OTC,A0AAQ5BGV3,"Ornithine transcarbamylase, mitochondrial (EC 2.1.3.3) (Ornithine carbamoyltransferase, mitochondrial)",,"FUNCTION: Catalyzes the second step of the urea cycle, the condensation of carbamoyl phosphate with L-ornithine to form L-citrulline. The urea cycle ensures the detoxification of ammonia by converting it to urea for excretion. {ECO:0000256|ARBA:ARBA00045568}.",,PATHWAY: Nitrogen metabolism; urea cycle; L-citrulline from L-ornithine and carbamoyl phosphate: step 1/1. {ECO:0000256|ARBA:ARBA00004695}.,amino acid binding [GO:0016597]; ornithine carbamoyltransferase activity [GO:0004585],,
DRD3,P35462,D(3) dopamine receptor (Dopamine D3 receptor),,FUNCTION: Dopamine receptor whose activity is mediated by G proteins which inhibit adenylyl cyclase. Promotes cell proliferation. {ECO:0000269|PubMed:19520868}.,,,"dopamine neurotransmitter receptor activity, coupled via Gi/Go [GO:0001591]; G protein-coupled receptor activity [GO:0004930]","DISEASE: Tremor, hereditary essential 1 (ETM1) [MIM:190300]: A common movement disorder mainly characterized by postural tremor of the arms. Head, legs, trunk, voice, jaw, and facial muscles may also be involved. The condition can be aggravated by emotions, hunger, fatigue and temperature extremes, and may cause a functional disability or even incapacitation. Inheritance is autosomal dominant. {ECO:0000269|PubMed:16650084, ECO:0000269|PubMed:16809426}. Note=Disease susceptibility is associated with variants affecting the gene represented in this entry. Glycine at position 9 results in gain of function and is associated with susceptibility to essential tremor. {ECO:0000269|PubMed:16650084, ECO:0000269|PubMed:16809426}.; DISEASE: Schizophrenia (SCZD) [MIM:181500]: A complex, multifactorial psychotic disorder or group of disorders characterized by disturbances in the form and content of thought (e.g. delusions, hallucinations), in mood (e.g. inappropriate affect), in sense of self and relationship to the external world (e.g. loss of ego boundaries, withdrawal), and in behavior (e.g bizarre or apparently purposeless behavior). Although it affects emotions, it is distinguished from mood disorders in which such disturbances are primary. Similarly, there may be mild impairment of cognitive function, and it is distinguished from the dementias in which disturbed cognitive function is considered primary. Some patients manifest schizophrenic as well as bipolar disorder symptoms and are often given the diagnosis of schizoaffective disorder. {ECO:0000269|PubMed:1362221, ECO:0000269|PubMed:9514583}. Note=Disease susceptibility may be associated with variants affecting the gene represented in this entry. Glycine at position 9 results in gain of function and may be a risk factor for schizophrenia. {ECO:0000269|PubMed:1362221, ECO:0000269|PubMed:9514583}.",CHEMBL234;
DRD3,O75781,Paralemmin-1 (Paralemmin),KIAA0270,"FUNCTION: Involved in plasma membrane dynamics and cell process formation. Isoform 1 and isoform 2 are necessary for axonal and dendritic filopodia induction, for dendritic spine maturation and synapse formation in a palmitoylation-dependent manner. {ECO:0000269|PubMed:14978216}.",,,D3 dopamine receptor binding [GO:0031750],,
DRD3,P32298,G protein-coupled receptor kinase 4 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK4) (ITI1),GPRK2L GPRK4,"FUNCTION: Specifically phosphorylates the activated forms of G protein-coupled receptors. GRK4-alpha can phosphorylate rhodopsin and its activity is inhibited by calmodulin; the other three isoforms do not phosphorylate rhodopsin and do not interact with calmodulin. GRK4-alpha and GRK4-gamma phosphorylate DRD3. Phosphorylates ADRB2. {ECO:0000269|PubMed:19520868, ECO:0000269|PubMed:8626439}.","ACT_SITE 312; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027""",,ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; rhodopsin kinase activity [GO:0050254],,CHEMBL5861;
DRD3,Q96NY7,Chloride intracellular channel protein 6 (Glutaredoxin-like oxidoreductase CLIC6) (EC 1.8.-.-) (Parchorin),CLIC1L,"FUNCTION: In the soluble state, catalyzes glutaredoxin-like thiol disulfide exchange reactions with reduced glutathione as electron donor (By similarity). Can insert into membranes and form voltage-dependent chloride-selective channels. The channel opens upon membrane depolarization at positive voltages and closes at negative membrane voltages (PubMed:37838179). May play a critical role in water-secreting cells, possibly through the regulation of chloride ion transport (By similarity). {ECO:0000250|UniProtKB:Q9N2G5, ECO:0000250|UniProtKB:Q9Y696, ECO:0000269|PubMed:37838179}.",,,chloride channel activity [GO:0005254]; D2 dopamine receptor binding [GO:0031749]; D3 dopamine receptor binding [GO:0031750]; D4 dopamine receptor binding [GO:0031751]; oxidoreductase activity [GO:0016491],,
DRD3,P21333,Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin),FLN FLN1,"FUNCTION: Promotes orthogonal branching of actin filaments and links actin filaments to membrane glycoproteins. Anchors various transmembrane proteins to the actin cytoskeleton and serves as a scaffold for a wide range of cytoplasmic signaling proteins. Interaction with FLNB may allow neuroblast migration from the ventricular zone into the cortical plate. Tethers cell surface-localized furin, modulates its rate of internalization and directs its intracellular trafficking (By similarity). Involved in ciliogenesis. Plays a role in cell-cell contacts and adherens junctions during the development of blood vessels, heart and brain organs. Plays a role in platelets morphology through interaction with SYK that regulates ITAM- and ITAM-like-containing receptor signaling, resulting in by platelet cytoskeleton organization maintenance (By similarity). During the axon guidance process, required for growth cone collapse induced by SEMA3A-mediated stimulation of neurons (PubMed:25358863). {ECO:0000250, ECO:0000250|UniProtKB:Q8BTM8, ECO:0000269|PubMed:22121117, ECO:0000269|PubMed:25358863}.",,,actin filament binding [GO:0051015]; cadherin binding [GO:0045296]; DNA-binding transcription factor binding [GO:0140297]; Fc-gamma receptor I complex binding [GO:0034988]; G protein-coupled receptor binding [GO:0001664]; GTPase binding [GO:0051020]; kinase binding [GO:0019900]; potassium channel regulator activity [GO:0015459]; protein homodimerization activity [GO:0042803]; protein kinase C binding [GO:0005080]; RNA binding [GO:0003723]; SMAD binding [GO:0046332]; small GTPase binding [GO:0031267]; transmembrane transporter binding [GO:0044325],"DISEASE: Periventricular nodular heterotopia 1 (PVNH1) [MIM:300049]: A developmental disorder characterized by the presence of periventricular nodules of cerebral gray matter, resulting from a failure of neurons to migrate normally from the lateral ventricular proliferative zone, where they are formed, to the cerebral cortex. PVNH1 is an X-linked dominant form. Heterozygous females have normal intelligence but suffer from seizures and various manifestations outside the central nervous system, especially related to the vascular system. Hemizygous affected males die in the prenatal or perinatal period. {ECO:0000269|PubMed:11532987, ECO:0000269|PubMed:11914408, ECO:0000269|PubMed:15249610, ECO:0000269|PubMed:15668422, ECO:0000269|PubMed:15994863, ECO:0000269|PubMed:16299064}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Otopalatodigital syndrome 1 (OPD1) [MIM:311300]: X-linked dominant multiple congenital anomalies disease mainly characterized by a generalized skeletal dysplasia, mild intellectual disability, hearing loss, cleft palate, and typical facial anomalies. OPD1 belongs to a group of X-linked skeletal dysplasias known as oto-palato-digital syndrome spectrum disorders that also include OPD2, Melnick-Needles syndrome (MNS), and frontometaphyseal dysplasia (FMD). Remodeling of the cytoskeleton is central to the modulation of cell shape and migration. FLNA is a widely expressed protein that regulates re-organization of the actin cytoskeleton by interacting with integrins, transmembrane receptor complexes and second messengers. Males with OPD1 have cleft palate, malformations of the ossicles causing deafness and milder bone and limb defects than those associated with OPD2. Obligate female carriers of mutations causing both OPD1 and OPD2 have variable (often milder) expression of a similar phenotypic spectrum. {ECO:0000269|PubMed:12612583, ECO:0000269|PubMed:15940695, ECO:0000269|PubMed:27193221}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Otopalatodigital syndrome 2 (OPD2) [MIM:304120]: Congenital bone disorder that is characterized by abnormally modeled, bowed bones, small or absent first digits and, more variably, cleft palate, posterior fossa brain anomalies, omphalocele and cardiac defects. {ECO:0000269|PubMed:12612583, ECO:0000269|PubMed:17431908, ECO:0000269|PubMed:27193221}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Frontometaphyseal dysplasia 1 (FMD1) [MIM:305620]: An X-linked disease characterized by generalized skeletal dysplasia, deafness, and urogenital defects. {ECO:0000269|PubMed:12612583, ECO:0000269|PubMed:16596676, ECO:0000269|PubMed:27193221}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Melnick-Needles syndrome (MNS) [MIM:309350]: Severe congenital bone disorder characterized by typical facies (exophthalmos, full cheeks, micrognathia and malalignment of teeth), flaring of the metaphyses of long bones, s-like curvature of bones of legs, irregular constrictions in the ribs, and sclerosis of base of skull. {ECO:0000269|PubMed:12612583, ECO:0000269|PubMed:27193221}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked (CIIPX) [MIM:300048]: A disease characterized by a severe abnormality of gastrointestinal motility due to primary qualitative defects of enteric ganglia and nerve fibers. Affected individuals manifest recurrent signs of intestinal obstruction in the absence of any mechanical lesion. {ECO:0000269|PubMed:17357080}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: FG syndrome 2 (FGS2) [MIM:300321]: FG syndrome (FGS) is an X-linked disorder characterized by intellectual disability, relative macrocephaly, hypotonia and constipation. {ECO:0000269|PubMed:17632775}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Terminal osseous dysplasia (TOD) [MIM:300244]: A rare X-linked dominant male-lethal disease characterized by skeletal dysplasia of the limbs, pigmentary defects of the skin and recurrent digital fibroma during infancy. A significant phenotypic variability is observed in affected females. {ECO:0000269|PubMed:20598277}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Cardiac valvular dysplasia, X-linked (CVDPX) [MIM:314400]: A rare X-linked heart disease characterized by mitral and/or aortic valve regurgitation. The histologic features include fragmentation of collagenous bundles within the valve fibrosa and accumulation of proteoglycans, which produces excessive valve tissue leading to billowing of the valve leaflets. {ECO:0000269|PubMed:17190868}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Defects in FLNA may be a cause of macrothrombocytopenia, a disorder characterized by subnormal levels of blood platelets. Blood platelets are abnormally enlarged (PubMed:21960593). {ECO:0000269|PubMed:21960593}.; DISEASE: Congenital short bowel syndrome, X-linked (CSBSX) [MIM:300048]: A disease characterized by a shortened small intestine, and malabsorption. The mean length of the small intestine in affected individuals is approximately 50 cm, compared with a normal length at birth of 190-280 cm. It is associated with significant mortality and morbidity. Infants usually present with failure to thrive, recurrent vomiting, and diarrhea. {ECO:0000269|PubMed:23037936}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4804243;
DRD3,A0A8V8TLH3,D(3) dopamine receptor (Dopamine D3 receptor),,FUNCTION: Dopamine receptor whose activity is mediated by G proteins which inhibit adenylyl cyclase. Promotes cell proliferation. {ECO:0000256|ARBA:ARBA00025000}.,,,dopamine neurotransmitter receptor activity [GO:0004952]; G protein-coupled receptor activity [GO:0004930],,
DRD3,Q13167,D(3) dopamine receptor (Dopamine D3 receptor),,FUNCTION: Dopamine receptor whose activity is mediated by G proteins which inhibit adenylyl cyclase. Promotes cell proliferation. {ECO:0000256|ARBA:ARBA00025000}.,,,dopamine neurotransmitter receptor activity [GO:0004952]; G protein-coupled receptor activity [GO:0004930],,
DRD3,A1A4V4,D(3) dopamine receptor (Dopamine D3 receptor),,FUNCTION: Dopamine receptor whose activity is mediated by G proteins which inhibit adenylyl cyclase. Promotes cell proliferation. {ECO:0000256|ARBA:ARBA00025000}.,,,dopamine neurotransmitter receptor activity [GO:0004952]; G protein-coupled receptor activity [GO:0004930],,
DRD3,E9PCM4,D(3) dopamine receptor (Dopamine D3 receptor),,FUNCTION: Dopamine receptor whose activity is mediated by G proteins which inhibit adenylyl cyclase. Promotes cell proliferation. {ECO:0000256|ARBA:ARBA00025000}.,,,dopamine neurotransmitter receptor activity [GO:0004952]; G protein-coupled receptor activity [GO:0004930],,
DRD3,X5D2G4,D(3) dopamine receptor (Dopamine D3 receptor),,FUNCTION: Dopamine receptor whose activity is mediated by G proteins which inhibit adenylyl cyclase. Promotes cell proliferation. {ECO:0000256|ARBA:ARBA00025000}.,,,dopamine neurotransmitter receptor activity [GO:0004952]; G protein-coupled receptor activity [GO:0004930],,
DRD3,Q9NY31,Dopamine D3 receptor,,,,,,,
DRD3,Q9BXX6,Dopamine D3 receptor,,,,,G protein-coupled receptor activity [GO:0004930],,
DRD3,X5DP70,Dopamine receptor D3 isoform B,,,,,G protein-coupled receptor activity [GO:0004930],,
DRD3,A0A087WTK8,Paralemmin-1 (Paralemmin),,,,,,,
DRD3,A0A087WWY4,Paralemmin-1 (Paralemmin),,,,,,,
DRD3,B7Z6Y8,Paralemmin-1 (Paralemmin),,,,,,,
DRD3,B2RCL4,Paralemmin-1 (Paralemmin),,,,,,,
DRD3,B3KMX3,Paralemmin-1 (Paralemmin),,,,,,,
DRD3,B7Z649,Paralemmin-1 (Paralemmin),,,,,,,
PDCL,Q13371,Phosducin-like protein (PHLP),PHLOP1 PhLP1,"FUNCTION: Acts as a positive regulator of hedgehog signaling and regulates ciliary function. {ECO:0000250|UniProtKB:Q9DBX2}.; FUNCTION: [Isoform 1]: Functions as a co-chaperone for CCT in the assembly of heterotrimeric G protein complexes, facilitates the assembly of both Gbeta-Ggamma and RGS-Gbeta5 heterodimers.; FUNCTION: [Isoform 2]: Acts as a negative regulator of heterotrimeric G proteins assembly by trapping the preloaded G beta subunits inside the CCT chaperonin.",,,,,
